,account_id,trans_type,amount,total_withdrawals_5d,num_withdrawals_5d
9977,537,WITHDRAWAL,14.6,14.6,1
9980,194,WITHDRAWAL,1050.0,1050.0,1
9981,284,WITHDRAWAL,2800.0,2800.0,1
9983,335,WITHDRAWAL,3300.0,3300.0,1
10002,530,WITHDRAWAL,4200.0,4200.0,1
10012,326,WITHDRAWAL,1881.0,3448.0,2
10013,121,WITHDRAWAL,794.0,1723.0,2
10025,204,WITHDRAWAL,14.6,284.6,2
10048,271,WITHDRAWAL,1535.0,1535.0,1
10052,124,WITHDRAWAL,447.0,1418.0,2
10067,143,WITHDRAWAL,14.6,14.6,1
10070,407,WITHDRAWAL,17100.0,22511.0,2
10100,528,WITHDRAWAL,14.6,14.6,1
10107,350,WITHDRAWAL,2640.0,2640.0,1
10113,20,WITHDRAWAL,600.0,600.0,1
10131,55,WITHDRAWAL,14.6,14.6,1
10136,373,WITHDRAWAL,6452.0,6452.0,1
10138,433,WITHDRAWAL,14.6,14.6,1
10148,155,WITHDRAWAL,1800.0,1800.0,1
10154,140,WITHDRAWAL,2800.0,2800.0,1
10169,508,WITHDRAWAL,6000.0,6000.0,1
10173,444,WITHDRAWAL,4469.0,4469.0,1
10175,229,WITHDRAWAL,2505.0,2505.0,1
10177,88,WITHDRAWAL,840.0,854.6,2
10195,305,WITHDRAWAL,2953.0,2953.0,1
10202,406,WITHDRAWAL,1800.0,2064.0,2
10208,24,WITHDRAWAL,26800.0,26800.0,1
10225,382,WITHDRAWAL,14.0,14.0,1
10239,149,WITHDRAWAL,14.6,14.6,1
10243,433,WITHDRAWAL,600.0,600.0,1
10248,335,WITHDRAWAL,2350.0,2350.0,1
10249,531,WITHDRAWAL,2144.0,2144.0,1
10256,264,WITHDRAWAL,14.6,14.6,1
10278,301,WITHDRAWAL,14.6,14.6,1
10284,490,WITHDRAWAL,14.6,14.6,1
10285,155,WITHDRAWAL,2988.0,2988.0,1
10287,91,WITHDRAWAL,3100.0,3100.0,1
10308,129,WITHDRAWAL,3417.0,3417.0,1
10318,214,WITHDRAWAL,2097.0,2097.0,1
10343,113,WITHDRAWAL,3146.0,3146.0,1
10346,313,WITHDRAWAL,2294.0,2294.0,1
10350,109,WITHDRAWAL,1800.0,1800.0,1
10353,364,WITHDRAWAL,14.6,14.6,1
10369,444,WITHDRAWAL,4700.0,4714.6,2
10370,305,WITHDRAWAL,1450.0,1450.0,1
10372,486,WITHDRAWAL,14.6,14.6,1
10374,315,WITHDRAWAL,7300.0,7300.0,1
10376,136,WITHDRAWAL,14.6,14.6,1
10391,193,WITHDRAWAL,14.6,14.6,1
10399,296,WITHDRAWAL,840.0,854.6,2
10400,139,WITHDRAWAL,1500.0,1500.0,1
10402,240,WITHDRAWAL,9621.0,9621.0,1
10403,313,WITHDRAWAL,720.0,720.0,1
10410,328,WITHDRAWAL,14.6,14.6,1
10423,80,WITHDRAWAL,450.0,1770.0,3
10424,373,WITHDRAWAL,4600.0,4600.0,1
10429,515,WITHDRAWAL,14.6,14.6,1
10437,89,WITHDRAWAL,2900.0,2900.0,1
10440,302,WITHDRAWAL,2000.0,2480.0,2
10450,204,WITHDRAWAL,14.6,14.6,1
10459,85,WITHDRAWAL,14.6,14.6,1
10462,297,WITHDRAWAL,550.0,550.0,1
10464,54,WITHDRAWAL,2280.0,2280.0,1
10467,130,WITHDRAWAL,3969.0,3969.0,1
10480,444,WITHDRAWAL,2100.0,2100.0,1
10482,402,WITHDRAWAL,14.6,14.6,1
10486,98,WITHDRAWAL,7700.0,7700.0,1
10488,20,WITHDRAWAL,2003.0,2003.0,1
10493,349,WITHDRAWAL,4660.0,8460.0,2
10494,297,WITHDRAWAL,14.6,14.6,1
10498,58,WITHDRAWAL,500.0,500.0,1
10503,185,WITHDRAWAL,500.0,500.0,1
10504,373,WITHDRAWAL,3720.0,10172.0,2
10516,136,WITHDRAWAL,1200.0,2720.0,3
10523,450,WITHDRAWAL,14.6,14.6,1
10546,80,WITHDRAWAL,2252.0,2252.0,1
10547,16,WITHDRAWAL,14.6,14.6,1
10550,157,WITHDRAWAL,2080.0,8380.0,2
10560,539,WITHDRAWAL,5100.0,5100.0,1
10566,250,WITHDRAWAL,960.0,4866.0,3
10577,375,WITHDRAWAL,14.6,14.6,1
10580,531,WITHDRAWAL,2144.0,2144.0,1
10583,214,WITHDRAWAL,1290.0,1290.0,1
10592,367,WITHDRAWAL,14.6,14.6,1
10604,469,WITHDRAWAL,2672.0,2672.0,1
10611,79,WITHDRAWAL,14.6,14.6,1
10625,333,WITHDRAWAL,14.6,1154.6,3
10628,155,WITHDRAWAL,2988.0,2988.0,1
10635,338,WITHDRAWAL,2252.0,2252.0,1
10643,350,WITHDRAWAL,3791.0,3791.0,1
10646,121,WITHDRAWAL,3800.0,3800.0,1
10648,359,WITHDRAWAL,14.6,14.6,1
10656,252,WITHDRAWAL,1767.0,1767.0,1
10657,514,WITHDRAWAL,5760.0,9120.0,2
10664,359,WITHDRAWAL,14.6,14.6,1
10669,349,WITHDRAWAL,14.6,14.6,1
10671,250,WITHDRAWAL,3066.0,3066.0,1
10674,252,WITHDRAWAL,800.0,2574.6,3
10681,265,WITHDRAWAL,1100.0,1100.0,1
10683,105,WITHDRAWAL,29900.0,29900.0,1
10686,444,WITHDRAWAL,14.6,3814.6,2
10700,166,WITHDRAWAL,3200.0,5600.0,2
10701,515,WITHDRAWAL,1520.0,1520.0,1
10710,539,WITHDRAWAL,24000.0,24000.0,1
10718,490,WITHDRAWAL,330.0,780.0,2
10721,14,WITHDRAWAL,3629.0,3629.0,1
10736,11,WITHDRAWAL,14.6,14.6,1
10743,174,WITHDRAWAL,2139.0,2139.0,1
10755,264,WITHDRAWAL,3307.0,3307.0,1
10759,371,WITHDRAWAL,900.0,900.0,1
10760,136,WITHDRAWAL,14.6,14.6,1
10761,11,WITHDRAWAL,14.6,14.6,1
10769,258,WITHDRAWAL,14.6,14.6,1
10778,13,WITHDRAWAL,800.0,7600.0,2
10783,58,WITHDRAWAL,2720.0,2734.6,2
10792,475,WITHDRAWAL,700.0,714.6,2
10802,155,WITHDRAWAL,2988.0,5288.0,2
10806,351,WITHDRAWAL,1400.0,5014.6,4
10834,505,WITHDRAWAL,210.0,210.0,1
10842,402,WITHDRAWAL,2083.0,4294.0,2
10851,194,WITHDRAWAL,1200.0,1200.0,1
10854,129,WITHDRAWAL,5300.0,5300.0,1
10855,430,WITHDRAWAL,1600.0,1600.0,1
10866,281,WITHDRAWAL,4800.0,4800.0,1
10872,224,WITHDRAWAL,14.6,14.6,1
10874,514,WITHDRAWAL,5760.0,5760.0,1
10885,475,WITHDRAWAL,14.6,14.6,1
10893,326,WITHDRAWAL,1881.0,3448.0,2
10897,514,WITHDRAWAL,840.0,840.0,1
10907,77,WITHDRAWAL,23200.0,23200.0,1
10912,511,WITHDRAWAL,14.6,14.6,1
10919,76,WITHDRAWAL,5208.0,5208.0,1
10921,240,WITHDRAWAL,14.6,14.6,1
10933,194,WITHDRAWAL,570.0,570.0,1
10934,149,WITHDRAWAL,2200.0,2200.0,1
10951,479,WITHDRAWAL,14.6,14.6,1
10955,63,WITHDRAWAL,2237.0,2237.0,1
10958,5,WITHDRAWAL,2668.0,6028.0,3
10963,528,WITHDRAWAL,2400.0,2400.0,1
10983,171,WITHDRAWAL,14.6,1614.6,2
10984,450,WITHDRAWAL,14.6,14.6,1
10985,359,WITHDRAWAL,3544.0,3544.0,1
10993,296,WITHDRAWAL,2580.0,2580.0,1
10997,333,WITHDRAWAL,14.6,14.6,1
11010,351,WITHDRAWAL,14.6,14.6,1
11011,13,WITHDRAWAL,1920.0,4080.0,2
11013,475,WITHDRAWAL,2760.0,2760.0,1
11044,136,WITHDRAWAL,14.6,14.6,1
11048,434,WITHDRAWAL,5200.0,5200.0,1
11058,382,WITHDRAWAL,14.0,14.0,1
11063,301,WITHDRAWAL,14.6,14.6,1
11067,439,WITHDRAWAL,2900.0,2914.6,2
11070,258,WITHDRAWAL,14.6,2254.6,2
11087,177,WITHDRAWAL,18300.0,18300.0,1
11106,98,WITHDRAWAL,749.0,749.0,1
11110,373,WITHDRAWAL,14.6,14.6,1
11137,350,WITHDRAWAL,14.6,14.6,1
11144,509,WITHDRAWAL,2640.0,5400.0,2
11145,325,WITHDRAWAL,2741.0,2741.0,1
11146,76,WITHDRAWAL,14.6,2514.6,2
11154,323,WITHDRAWAL,3025.0,3025.0,1
11161,79,WITHDRAWAL,2480.0,2880.0,2
11164,261,WITHDRAWAL,14.6,14.6,1
11177,20,WITHDRAWAL,600.0,600.0,1
11193,364,WITHDRAWAL,14.6,14.6,1
11194,178,WITHDRAWAL,14.6,14.6,1
11206,507,WITHDRAWAL,14.6,2894.6,2
11207,118,WITHDRAWAL,14.6,14.6,1
11211,121,WITHDRAWAL,14.6,14.6,1
11218,307,WITHDRAWAL,22000.0,22014.6,2
11219,205,WITHDRAWAL,14.6,14.6,1
11223,530,WITHDRAWAL,14.6,2714.6,2
11227,276,WITHDRAWAL,3600.0,3614.6,2
11232,98,WITHDRAWAL,14.6,1914.6,2
11241,359,WITHDRAWAL,3440.0,6984.0,2
11243,315,WITHDRAWAL,300.0,300.0,1
11246,63,WITHDRAWAL,14.6,14.6,1
11247,171,WITHDRAWAL,3440.0,3440.0,1
11249,88,WITHDRAWAL,2268.0,2268.0,1
11267,398,WITHDRAWAL,14.6,14.6,1
11279,323,WITHDRAWAL,800.0,2734.6,4
11287,80,WITHDRAWAL,150.0,150.0,1
11288,490,WITHDRAWAL,14.6,14.6,1
11291,45,WITHDRAWAL,600.0,600.0,1
11303,13,WITHDRAWAL,7500.0,7500.0,1
11305,333,WITHDRAWAL,292.0,292.0,1
11306,433,WITHDRAWAL,14.6,4114.6,2
11337,515,WITHDRAWAL,2750.0,2750.0,1
11341,351,WITHDRAWAL,350.0,350.0,1
11350,295,WITHDRAWAL,4560.0,14960.0,2
11362,264,WITHDRAWAL,3307.0,3307.0,1
11363,464,WITHDRAWAL,3509.0,3509.0,1
11364,174,WITHDRAWAL,2300.0,2314.6,2
11365,464,WITHDRAWAL,800.0,3120.0,2
11367,171,WITHDRAWAL,3486.0,3486.0,1
11370,515,WITHDRAWAL,14.6,14.6,1
11377,54,WITHDRAWAL,1320.0,1320.0,1
11380,38,WITHDRAWAL,6901.0,7129.0,2
11383,351,WITHDRAWAL,14.6,14.6,1
11397,136,WITHDRAWAL,3100.0,3114.6,2
11404,77,WITHDRAWAL,14700.0,14700.0,1
11427,105,WITHDRAWAL,24500.0,24500.0,1
11434,118,WITHDRAWAL,1260.0,6260.0,2
11445,98,WITHDRAWAL,749.0,749.0,1
11446,114,WITHDRAWAL,1590.0,1940.0,2
11450,450,WITHDRAWAL,14.6,14.6,1
11455,166,WITHDRAWAL,2400.0,2400.0,1
11457,124,WITHDRAWAL,575.0,1085.0,2
11461,80,WITHDRAWAL,14.6,14.6,1
11469,515,WITHDRAWAL,2750.0,2750.0,1
11471,335,WITHDRAWAL,1840.0,1854.6,2
11472,53,WITHDRAWAL,14.6,14.6,1
11482,350,WITHDRAWAL,900.0,914.6,2
11485,409,WITHDRAWAL,4400.0,6400.0,2
11495,38,WITHDRAWAL,2306.8,2537.8,2
11513,514,WITHDRAWAL,14.6,14.6,1
11514,513,WITHDRAWAL,7908.0,7908.0,1
11516,80,WITHDRAWAL,14.6,14.6,1
11519,292,WITHDRAWAL,5000.0,5000.0,1
11536,204,WITHDRAWAL,14.6,14.6,1
11549,333,WITHDRAWAL,840.0,840.0,1
11552,459,WITHDRAWAL,400.0,400.0,1
11554,350,WITHDRAWAL,1920.0,1920.0,1
11565,114,WITHDRAWAL,14.6,14.6,1
11571,199,WITHDRAWAL,1984.0,1984.0,1
11576,105,WITHDRAWAL,14.6,9714.6,2
11582,178,WITHDRAWAL,1482.0,1482.0,1
11583,309,WITHDRAWAL,2760.0,20960.0,5
11585,205,WITHDRAWAL,500.0,9117.0,3
11586,514,WITHDRAWAL,6600.0,6600.0,1
11610,490,WITHDRAWAL,14.6,14.6,1
11613,434,WITHDRAWAL,3100.0,3100.0,1
11631,406,WITHDRAWAL,1800.0,2064.0,2
11637,297,WITHDRAWAL,7200.0,9314.6,4
11639,296,WITHDRAWAL,14.6,14.6,1
11644,264,WITHDRAWAL,3307.0,3307.0,1
11650,373,WITHDRAWAL,14.6,2294.6,2
11664,333,WITHDRAWAL,292.0,472.0,2
11667,406,WITHDRAWAL,14.6,654.6,3
11675,479,WITHDRAWAL,180.0,2244.0,2
11676,292,WITHDRAWAL,1986.0,1986.0,1
11678,373,WITHDRAWAL,6452.0,6452.0,1
11699,531,WITHDRAWAL,210.0,2250.0,4
11705,502,WITHDRAWAL,150.0,2648.0,2
11710,136,WITHDRAWAL,2932.0,2932.0,1
11712,386,WITHDRAWAL,1900.0,1900.0,1
11720,486,WITHDRAWAL,14.6,14.6,1
11721,410,WITHDRAWAL,14.6,14.6,1
11723,77,WITHDRAWAL,21900.0,21900.0,1
11725,341,WITHDRAWAL,18200.0,18200.0,1
11729,130,WITHDRAWAL,14.6,14.6,1
11733,252,WITHDRAWAL,14.6,14.6,1
11759,171,WITHDRAWAL,720.0,10286.0,6
11765,91,WITHDRAWAL,4300.0,4300.0,1
11772,421,WITHDRAWAL,4800.0,4800.0,1
11773,20,WITHDRAWAL,1080.0,3083.0,2
11780,530,WITHDRAWAL,6600.0,6600.0,1
11785,88,WITHDRAWAL,360.0,360.0,1
11786,302,WITHDRAWAL,3236.0,4196.0,2
11799,229,WITHDRAWAL,2505.0,2505.0,1
11815,58,WITHDRAWAL,2800.0,2814.6,2
11822,136,WITHDRAWAL,400.0,3332.0,2
11827,313,WITHDRAWAL,1410.0,1634.6,3
11829,406,WITHDRAWAL,840.0,2640.0,2
11836,281,WITHDRAWAL,14.6,14.6,1
11846,505,WITHDRAWAL,1410.0,1410.0,1
11854,433,WITHDRAWAL,600.0,600.0,1
11860,516,WITHDRAWAL,14.6,14.6,1
11873,69,WITHDRAWAL,14.6,14.6,1
11876,296,WITHDRAWAL,5200.0,5200.0,1
11883,305,WITHDRAWAL,2953.0,2953.0,1
11886,450,WITHDRAWAL,500.0,1700.0,2
11898,341,WITHDRAWAL,14.6,2514.6,2
11903,281,WITHDRAWAL,5578.0,5578.0,1
11911,76,WITHDRAWAL,5208.0,16308.0,4
11915,407,WITHDRAWAL,5411.0,5411.0,1
11930,155,WITHDRAWAL,14.6,14.6,1
11932,516,WITHDRAWAL,2320.0,2320.0,1
11934,223,WITHDRAWAL,14.6,14.6,1
11936,328,WITHDRAWAL,14.6,14.6,1
11950,5,WITHDRAWAL,2668.0,2668.0,1
11953,516,WITHDRAWAL,3736.0,5736.0,2
11956,464,WITHDRAWAL,3509.0,3509.0,1
11963,114,WITHDRAWAL,1590.0,1590.0,1
11968,215,WITHDRAWAL,14.6,14.6,1
11973,79,WITHDRAWAL,3680.0,3680.0,1
11979,398,WITHDRAWAL,650.0,650.0,1
11983,371,WITHDRAWAL,19000.0,19000.0,1
11986,528,WITHDRAWAL,14.6,14.6,1
11990,204,WITHDRAWAL,1950.0,1950.0,1
11991,351,WITHDRAWAL,350.0,350.0,1
11992,195,WITHDRAWAL,14.6,14.6,1
11993,54,WITHDRAWAL,2280.0,2280.0,1
11996,531,WITHDRAWAL,2144.0,2414.0,2
11997,515,WITHDRAWAL,14.6,14.6,1
12000,326,WITHDRAWAL,1600.0,1614.6,2
12001,98,WITHDRAWAL,2400.0,2400.0,1
12024,335,WITHDRAWAL,2697.0,2697.0,1
12029,301,WITHDRAWAL,14.6,14.6,1
12031,58,WITHDRAWAL,2300.0,2300.0,1
12042,406,WITHDRAWAL,1000.0,1014.6,2
12049,483,WITHDRAWAL,1080.0,1080.0,1
12054,3,WITHDRAWAL,1560.0,7214.6,4
12059,265,WITHDRAWAL,2000.0,2000.0,1
12065,204,WITHDRAWAL,1950.0,1950.0,1
12068,252,WITHDRAWAL,2400.0,2400.0,1
12077,349,WITHDRAWAL,1400.0,1400.0,1
12088,505,WITHDRAWAL,14.6,14.6,1
12091,537,WITHDRAWAL,1848.0,1848.0,1
12096,434,WITHDRAWAL,1900.0,1900.0,1
12097,185,WITHDRAWAL,1900.0,2900.0,2
12119,49,WITHDRAWAL,14.6,14.6,1
12125,12,WITHDRAWAL,3295.0,3295.0,1
12141,130,WITHDRAWAL,3969.0,3969.0,1
12143,53,WITHDRAWAL,14.6,14.6,1
12146,38,WITHDRAWAL,231.0,7132.0,2
12158,295,WITHDRAWAL,14.6,14.6,1
12163,3,WITHDRAWAL,1135.0,1135.0,1
12183,516,WITHDRAWAL,3736.0,3736.0,1
12189,301,WITHDRAWAL,14.6,14.6,1
12197,98,WITHDRAWAL,749.0,749.0,1
12207,302,WITHDRAWAL,1760.0,1760.0,1
12210,13,WITHDRAWAL,14.6,734.6,2
12213,166,WITHDRAWAL,3044.0,8644.0,3
12223,323,WITHDRAWAL,3025.0,3025.0,1
12224,375,WITHDRAWAL,3824.0,3824.0,1
12227,292,WITHDRAWAL,1986.0,1986.0,1
12230,264,WITHDRAWAL,3307.0,3307.0,1
12239,109,WITHDRAWAL,2300.0,3400.0,2
12242,138,WITHDRAWAL,2700.0,2700.0,1
12258,450,WITHDRAWAL,2404.0,2404.0,1
12262,528,WITHDRAWAL,14.6,14.6,1
12271,223,WITHDRAWAL,14.6,1314.6,2
12285,24,WITHDRAWAL,7641.0,10622.0,3
12304,5,WITHDRAWAL,100.0,1620.0,2
12307,438,WITHDRAWAL,21200.0,21200.0,1
12308,326,WITHDRAWAL,1567.0,4667.0,2
12312,371,WITHDRAWAL,700.0,700.0,1
12339,261,WITHDRAWAL,14.6,14.6,1
12343,130,WITHDRAWAL,3600.0,3614.6,2
12346,342,WITHDRAWAL,2332.0,2332.0,1
12349,486,WITHDRAWAL,14.6,14.6,1
12360,328,WITHDRAWAL,14.6,14.6,1
12402,193,WITHDRAWAL,7110.0,7110.0,1
12407,536,WITHDRAWAL,640.0,654.6,2
12408,375,WITHDRAWAL,3824.0,3824.0,1
12431,371,WITHDRAWAL,14.6,10514.6,2
12444,195,WITHDRAWAL,6260.0,6260.0,1
12456,410,WITHDRAWAL,1680.0,2880.0,2
12459,407,WITHDRAWAL,1500.0,1500.0,1
12460,342,WITHDRAWAL,510.0,1184.6,3
12473,335,WITHDRAWAL,2600.0,5297.0,2
12483,335,WITHDRAWAL,2697.0,2697.0,1
12490,301,WITHDRAWAL,1950.0,1950.0,1
12496,509,WITHDRAWAL,9000.0,9000.0,1
12514,302,WITHDRAWAL,3800.0,3814.6,2
12515,338,WITHDRAWAL,2800.0,5052.0,2
12522,338,WITHDRAWAL,4900.0,4900.0,1
12533,409,WITHDRAWAL,1600.0,13210.0,3
12536,215,WITHDRAWAL,14.6,14.6,1
12552,240,WITHDRAWAL,9621.0,9621.0,1
12568,11,WITHDRAWAL,2132.0,2132.0,1
12589,515,WITHDRAWAL,14.6,14.6,1
12605,342,WITHDRAWAL,2332.0,2332.0,1
12610,93,WITHDRAWAL,800.0,1300.0,2
12617,58,WITHDRAWAL,2500.0,2500.0,1
12619,528,WITHDRAWAL,14.6,14.6,1
12620,55,WITHDRAWAL,14.6,14.6,1
12622,513,WITHDRAWAL,7908.0,7908.0,1
12624,76,WITHDRAWAL,5208.0,5208.0,1
12645,442,WITHDRAWAL,7500.0,7500.0,1
12651,240,WITHDRAWAL,17000.0,17000.0,1
12669,490,WITHDRAWAL,14.6,14.6,1
12671,434,WITHDRAWAL,1800.0,1800.0,1
12677,24,WITHDRAWAL,14.6,14.6,1
12683,450,WITHDRAWAL,2404.0,2404.0,1
12685,309,WITHDRAWAL,2400.0,2400.0,1
12700,88,WITHDRAWAL,2268.0,2268.0,1
12707,511,WITHDRAWAL,14.6,14.6,1
12713,229,WITHDRAWAL,2240.0,4400.0,2
12725,409,WITHDRAWAL,14.6,14.6,1
12727,433,WITHDRAWAL,1200.0,1200.0,1
12738,166,WITHDRAWAL,14.6,14.6,1
12740,93,WITHDRAWAL,4900.0,4914.6,2
12748,316,WITHDRAWAL,14.6,14.6,1
12751,54,WITHDRAWAL,14.6,14.6,1
12754,178,WITHDRAWAL,14.6,14.6,1
12755,338,WITHDRAWAL,2252.0,2252.0,1
12756,439,WITHDRAWAL,1100.0,3550.0,2
12757,93,WITHDRAWAL,2500.0,2514.6,2
12758,333,WITHDRAWAL,14.6,14.6,1
12764,442,WITHDRAWAL,2068.0,2068.0,1
12770,302,WITHDRAWAL,650.0,650.0,1
12773,80,WITHDRAWAL,14.6,14.6,1
12783,232,WITHDRAWAL,8200.0,8200.0,1
12794,530,WITHDRAWAL,4000.0,4000.0,1
12816,537,WITHDRAWAL,300.0,2214.6,3
12831,232,WITHDRAWAL,14.6,11014.6,2
12833,406,WITHDRAWAL,264.0,264.0,1
12839,296,WITHDRAWAL,2000.0,2000.0,1
12846,296,WITHDRAWAL,14.6,14.6,1
12854,341,WITHDRAWAL,15700.0,15700.0,1
12862,516,WITHDRAWAL,300.0,300.0,1
12871,323,WITHDRAWAL,1040.0,1040.0,1
12876,350,WITHDRAWAL,14.6,14.6,1
12877,509,WITHDRAWAL,5800.0,19800.0,2
12887,383,WITHDRAWAL,2057.0,2057.0,1
12888,367,WITHDRAWAL,8400.0,8414.6,2
12897,118,WITHDRAWAL,4140.0,4140.0,1
12899,444,WITHDRAWAL,5500.0,5500.0,1
12902,507,WITHDRAWAL,3400.0,3400.0,1
12906,124,WITHDRAWAL,447.0,1418.0,2
12927,323,WITHDRAWAL,14.6,14.6,1
12940,528,WITHDRAWAL,2916.0,2916.0,1
12942,316,WITHDRAWAL,14.6,14.6,1
12943,382,WITHDRAWAL,27.0,597.0,2
12984,185,WITHDRAWAL,6526.0,6526.0,1
13023,12,WITHDRAWAL,1840.0,5135.0,2
13027,53,WITHDRAWAL,2080.0,3680.0,2
13033,130,WITHDRAWAL,14.6,14.6,1
13049,367,WITHDRAWAL,4800.0,4814.6,2
13050,240,WITHDRAWAL,9621.0,9621.0,1
13063,301,WITHDRAWAL,1950.0,1950.0,1
13065,265,WITHDRAWAL,14.6,5114.6,3
13079,177,WITHDRAWAL,2400.0,2400.0,1
13082,297,WITHDRAWAL,14.6,14.6,1
13085,215,WITHDRAWAL,1470.0,1470.0,1
13097,63,WITHDRAWAL,14.6,14.6,1
13099,530,WITHDRAWAL,15600.0,15600.0,1
13112,530,WITHDRAWAL,14.6,14.6,1
13116,53,WITHDRAWAL,1520.0,2014.6,3
13124,93,WITHDRAWAL,14.6,14.6,1
13140,91,WITHDRAWAL,14800.0,14814.6,2
13171,323,WITHDRAWAL,5100.0,5100.0,1
13182,98,WITHDRAWAL,749.0,2749.0,2
13187,292,WITHDRAWAL,1986.0,1986.0,1
13193,325,WITHDRAWAL,14.6,14.6,1
13194,129,WITHDRAWAL,3680.0,3680.0,1
13201,513,WITHDRAWAL,9700.0,17608.0,2
13206,113,WITHDRAWAL,1700.0,1700.0,1
13208,409,WITHDRAWAL,14.6,14.6,1
13209,326,WITHDRAWAL,14.6,14.6,1
13210,335,WITHDRAWAL,2560.0,2560.0,1
13211,174,WITHDRAWAL,2139.0,2139.0,1
13220,93,WITHDRAWAL,4400.0,6900.0,2
13225,406,WITHDRAWAL,840.0,840.0,1
13235,386,WITHDRAWAL,6700.0,6700.0,1
13238,434,WITHDRAWAL,1637.0,7303.0,2
13264,305,WITHDRAWAL,14.6,14.6,1
13271,204,WITHDRAWAL,1950.0,1950.0,1
13279,5,WITHDRAWAL,1760.0,1760.0,1
13282,171,WITHDRAWAL,2300.0,2300.0,1
13288,313,WITHDRAWAL,150.0,150.0,1
13290,359,WITHDRAWAL,14.6,14.6,1
13315,296,WITHDRAWAL,2646.0,2646.0,1
13318,80,WITHDRAWAL,2252.0,2252.0,1
13320,537,WITHDRAWAL,14.6,14.6,1
13325,507,WITHDRAWAL,2400.0,2400.0,1
13333,364,WITHDRAWAL,14.6,14.6,1
13356,109,WITHDRAWAL,7100.0,7100.0,1
13358,296,WITHDRAWAL,14.6,14.6,1
13367,143,WITHDRAWAL,14.6,14.6,1
13368,204,WITHDRAWAL,14.6,14.6,1
13370,409,WITHDRAWAL,6810.0,6810.0,1
13374,341,WITHDRAWAL,2400.0,2400.0,1
13388,359,WITHDRAWAL,3544.0,3544.0,1
13393,515,WITHDRAWAL,1280.0,4560.0,3
13399,261,WITHDRAWAL,371.0,3003.0,3
13407,204,WITHDRAWAL,1950.0,1950.0,1
13409,58,WITHDRAWAL,2080.0,2080.0,1
13412,224,WITHDRAWAL,1000.0,1000.0,1
13419,515,WITHDRAWAL,2750.0,2750.0,1
13421,309,WITHDRAWAL,21100.0,21100.0,1
13425,11,WITHDRAWAL,2132.0,2132.0,1
13426,199,WITHDRAWAL,14.6,14.6,1
13427,486,WITHDRAWAL,700.0,8300.0,3
13435,130,WITHDRAWAL,3760.0,7729.0,2
13443,232,WITHDRAWAL,3643.0,3643.0,1
13446,297,WITHDRAWAL,500.0,500.0,1
13486,171,WITHDRAWAL,14.6,5114.6,2
13493,53,WITHDRAWAL,2851.0,2851.0,1
13496,113,WITHDRAWAL,14.6,14.6,1
13499,466,WITHDRAWAL,600.0,600.0,1
13525,298,WITHDRAWAL,14.6,14214.6,2
13526,194,WITHDRAWAL,630.0,810.0,2
13534,302,WITHDRAWAL,1600.0,3280.0,2
13537,54,WITHDRAWAL,2280.0,2280.0,1
13553,513,WITHDRAWAL,14.6,14.6,1
13555,371,WITHDRAWAL,5400.0,5400.0,1
13557,53,WITHDRAWAL,14.6,14.6,1
13575,281,WITHDRAWAL,14.6,14.6,1
13579,444,WITHDRAWAL,17500.0,17500.0,1
13584,53,WITHDRAWAL,14.6,14.6,1
13586,85,WITHDRAWAL,14.6,14.6,1
13594,341,WITHDRAWAL,16900.0,16900.0,1
13600,11,WITHDRAWAL,2132.0,2132.0,1
13615,284,WITHDRAWAL,5629.0,5629.0,1
13629,479,WITHDRAWAL,14.6,2924.6,3
13671,21,WITHDRAWAL,6276.0,6276.0,1
13675,505,WITHDRAWAL,14.6,14.6,1
13688,5,WITHDRAWAL,14.6,14.6,1
13691,302,WITHDRAWAL,1500.0,1500.0,1
13693,91,WITHDRAWAL,14.6,14.6,1
13695,350,WITHDRAWAL,3791.0,3791.0,1
13696,479,WITHDRAWAL,700.0,700.0,1
13698,313,WITHDRAWAL,14.6,14.6,1
13706,20,WITHDRAWAL,14.6,764.6,2
13716,444,WITHDRAWAL,4469.0,4469.0,1
13723,513,WITHDRAWAL,14.6,14.6,1
13724,156,WITHDRAWAL,2030.0,2030.0,1
13726,20,WITHDRAWAL,14.6,14.6,1
13729,194,WITHDRAWAL,5490.0,5490.0,1
13743,58,WITHDRAWAL,1900.0,4620.0,2
13750,171,WITHDRAWAL,3486.0,3486.0,1
13751,63,WITHDRAWAL,14.6,14.6,1
13753,171,WITHDRAWAL,3486.0,3486.0,1
13763,502,WITHDRAWAL,14.6,14.6,1
13765,264,WITHDRAWAL,3307.0,3307.0,1
13769,98,WITHDRAWAL,1569.0,2318.0,2
13774,302,WITHDRAWAL,1760.0,4996.0,2
13788,204,WITHDRAWAL,14.6,14.6,1
13791,516,WITHDRAWAL,3736.0,3736.0,1
13801,295,WITHDRAWAL,20100.0,20100.0,1
13803,80,WITHDRAWAL,2252.0,2252.0,1
13805,240,WITHDRAWAL,9621.0,9621.0,1
13811,507,WITHDRAWAL,14.6,14.6,1
13812,507,WITHDRAWAL,6500.0,6500.0,1
13818,531,WITHDRAWAL,270.0,270.0,1
13831,258,WITHDRAWAL,2700.0,6437.0,2
13832,479,WITHDRAWAL,14.6,14.6,1
13836,402,WITHDRAWAL,2211.0,2211.0,1
13858,433,WITHDRAWAL,21500.0,21500.0,1
