,account_id,trans_type,amount,total_withdrawals_5d,num_withdrawals_5d
8422,196,WITHDRAWAL,4417.0,4417.0,1
8445,368,WITHDRAWAL,1000.0,1000.0,1
8450,484,WITHDRAWAL,800.0,800.0,1
8475,368,WITHDRAWAL,4381.0,4381.0,1
8478,470,WITHDRAWAL,14.6,14.6,1
8483,368,WITHDRAWAL,742.0,5123.0,2
8489,368,WITHDRAWAL,4381.0,4381.0,1
8515,425,WITHDRAWAL,2390.0,2454.0,2
8517,425,WITHDRAWAL,2390.0,2454.0,2
8531,484,WITHDRAWAL,1412.0,3407.0,2
8564,107,WITHDRAWAL,959.0,2539.0,2
8568,107,WITHDRAWAL,14.6,14.6,1
8595,385,WITHDRAWAL,2160.0,2191.0,2
8605,470,WITHDRAWAL,3568.0,4198.0,2
8611,443,WITHDRAWAL,1508.0,1508.0,1
8616,368,WITHDRAWAL,269.0,1228.0,3
8617,362,WITHDRAWAL,292.0,6293.0,2
8623,385,WITHDRAWAL,240.0,254.6,2
8630,358,WITHDRAWAL,14.6,14.6,1
8637,244,WITHDRAWAL,800.0,800.0,1
8657,470,WITHDRAWAL,3568.0,4198.0,2
8660,148,WITHDRAWAL,487.0,2312.0,3
8664,425,WITHDRAWAL,806.0,806.0,1
8687,190,WITHDRAWAL,4519.0,4561.0,2
8693,358,WITHDRAWAL,27.0,632.0,3
8734,484,WITHDRAWAL,1652.0,5259.0,4
8755,385,WITHDRAWAL,14.6,14.6,1
8768,358,WITHDRAWAL,27.0,632.0,3
8778,148,WITHDRAWAL,870.0,1334.6,3
8791,368,WITHDRAWAL,269.0,1228.0,3
8819,368,WITHDRAWAL,742.0,5123.0,2
8839,362,WITHDRAWAL,720.0,720.0,1
8848,107,WITHDRAWAL,14.6,14.6,1
8909,368,WITHDRAWAL,4381.0,4381.0,1
8919,368,WITHDRAWAL,1200.0,1214.6,2
8942,368,WITHDRAWAL,217.0,5340.0,3
8944,470,WITHDRAWAL,2700.0,3300.0,2
8971,368,WITHDRAWAL,4381.0,4381.0,1
8990,425,WITHDRAWAL,1560.0,2366.0,2
9025,425,WITHDRAWAL,2880.0,8966.0,4
9026,484,WITHDRAWAL,1995.0,5295.0,2
9028,368,WITHDRAWAL,2700.0,2700.0,1
9030,443,WITHDRAWAL,67.0,2038.0,3
9031,385,WITHDRAWAL,121.0,811.0,2
9038,385,WITHDRAWAL,14.6,14.6,1
9049,196,WITHDRAWAL,1270.0,1270.0,1
9051,244,WITHDRAWAL,360.0,2970.0,3
9054,470,WITHDRAWAL,3568.0,4198.0,2
9055,190,WITHDRAWAL,1900.0,1900.0,1
9065,471,WITHDRAWAL,253.0,1386.0,3
9094,385,WITHDRAWAL,121.0,121.0,1
9124,385,WITHDRAWAL,14.6,14.6,1
9131,484,WITHDRAWAL,108.0,5367.0,5
9143,190,WITHDRAWAL,1316.0,9110.0,4
9145,470,WITHDRAWAL,14.6,14.6,1
9161,244,WITHDRAWAL,2190.0,2648.0,3
9190,244,WITHDRAWAL,226.0,458.0,2
9282,244,WITHDRAWAL,14.6,14.6,1
9284,368,WITHDRAWAL,742.0,5123.0,2
9296,470,WITHDRAWAL,3568.0,4198.0,2
9333,107,WITHDRAWAL,2015.0,2974.0,2
9342,425,WITHDRAWAL,2390.0,2454.0,2
9361,368,WITHDRAWAL,742.0,5123.0,2
9372,358,WITHDRAWAL,27.0,632.0,3
9400,443,WITHDRAWAL,67.0,2038.0,3
9418,470,WITHDRAWAL,1078.0,5276.0,3
9436,368,WITHDRAWAL,742.0,5123.0,2
9459,443,WITHDRAWAL,1508.0,1508.0,1
9516,358,WITHDRAWAL,14.6,14.6,1
9521,470,WITHDRAWAL,630.0,630.0,1
9568,425,WITHDRAWAL,2390.0,2454.0,2
9578,190,WITHDRAWAL,42.0,2842.0,2
9591,244,WITHDRAWAL,232.0,232.0,1
9650,148,WITHDRAWAL,487.0,2312.0,3
9653,190,WITHDRAWAL,4519.0,4561.0,2
9667,443,WITHDRAWAL,67.0,2038.0,3
9681,368,WITHDRAWAL,269.0,1228.0,3
9708,196,WITHDRAWAL,5700.0,10117.0,2
9716,385,WITHDRAWAL,121.0,121.0,1
9718,484,WITHDRAWAL,1412.0,3407.0,2
9745,425,WITHDRAWAL,14.6,14.6,1
9760,196,WITHDRAWAL,385.0,1655.0,2
9774,358,WITHDRAWAL,1434.0,1434.0,1
9780,471,WITHDRAWAL,3480.0,3480.0,1
9786,443,WITHDRAWAL,1508.0,1508.0,1
9788,484,WITHDRAWAL,13400.0,13400.0,1
9827,244,WITHDRAWAL,226.0,458.0,2
9828,148,WITHDRAWAL,89.0,1489.0,2
9843,471,WITHDRAWAL,3720.0,8617.0,3
9855,385,WITHDRAWAL,14.6,1154.6,4
9863,358,WITHDRAWAL,73.0,1507.0,2
9870,358,WITHDRAWAL,73.0,2907.0,3
9872,470,WITHDRAWAL,630.0,5230.0,2
9891,362,WITHDRAWAL,292.0,6293.0,2
9896,443,WITHDRAWAL,463.0,1971.0,2
9904,425,WITHDRAWAL,806.0,806.0,1
9912,362,WITHDRAWAL,6001.0,6001.0,1
9974,471,WITHDRAWAL,931.0,5828.0,3
9990,368,WITHDRAWAL,269.0,1228.0,3
9997,470,WITHDRAWAL,4700.0,4700.0,1
10018,385,WITHDRAWAL,14.6,14.6,1
10026,471,WITHDRAWAL,3000.0,3000.0,1
10049,425,WITHDRAWAL,806.0,806.0,1
10050,107,WITHDRAWAL,1580.0,1580.0,1
10055,484,WITHDRAWAL,14.6,1514.6,2
10078,425,WITHDRAWAL,806.0,806.0,1
10084,484,WITHDRAWAL,14.6,14.6,1
10085,425,WITHDRAWAL,2390.0,2454.0,2
10108,385,WITHDRAWAL,14.6,14.6,1
10114,107,WITHDRAWAL,2040.0,2880.0,2
10129,362,WITHDRAWAL,6001.0,11281.0,2
10135,443,WITHDRAWAL,750.0,3898.0,5
10172,196,WITHDRAWAL,2554.0,6971.0,2
10178,484,WITHDRAWAL,1995.0,1995.0,1
10190,425,WITHDRAWAL,64.0,64.0,1
10198,425,WITHDRAWAL,2880.0,3686.0,2
10221,443,WITHDRAWAL,690.0,690.0,1
10223,196,WITHDRAWAL,600.0,4114.6,3
10238,443,WITHDRAWAL,14.6,14.6,1
10246,484,WITHDRAWAL,14.6,3014.6,2
10267,484,WITHDRAWAL,1995.0,1995.0,1
10279,190,WITHDRAWAL,600.0,12068.0,5
10298,107,WITHDRAWAL,1580.0,1580.0,1
10315,425,WITHDRAWAL,3480.0,3480.0,1
10325,470,WITHDRAWAL,14.6,14.6,1
10326,368,WITHDRAWAL,4381.0,4381.0,1
10347,471,WITHDRAWAL,253.0,1386.0,3
10411,368,WITHDRAWAL,500.0,3086.0,4
10420,425,WITHDRAWAL,806.0,806.0,1
10461,196,WITHDRAWAL,385.0,1655.0,2
10468,385,WITHDRAWAL,121.0,121.0,1
10478,358,WITHDRAWAL,532.0,1295.0,3
10501,368,WITHDRAWAL,269.0,1228.0,3
10518,190,WITHDRAWAL,42.0,42.0,1
10520,358,WITHDRAWAL,532.0,605.0,2
10564,148,WITHDRAWAL,180.0,194.6,2
10590,107,WITHDRAWAL,2015.0,2974.0,2
10601,362,WITHDRAWAL,6001.0,6001.0,1
10630,470,WITHDRAWAL,3568.0,6198.0,3
10633,358,WITHDRAWAL,14.6,14.6,1
10649,385,WITHDRAWAL,121.0,121.0,1
10691,244,WITHDRAWAL,226.0,608.0,3
10705,484,WITHDRAWAL,14.6,14.6,1
10712,196,WITHDRAWAL,4417.0,4417.0,1
10714,470,WITHDRAWAL,800.0,800.0,1
10723,107,WITHDRAWAL,200.0,214.6,2
10725,443,WITHDRAWAL,67.0,2038.0,3
10735,244,WITHDRAWAL,2190.0,2648.0,3
10766,385,WITHDRAWAL,121.0,121.0,1
10789,471,WITHDRAWAL,931.0,5828.0,3
10836,244,WITHDRAWAL,226.0,458.0,2
10845,425,WITHDRAWAL,14.6,14.6,1
10863,244,WITHDRAWAL,3200.0,3658.0,3
10895,425,WITHDRAWAL,1800.0,1864.0,2
10903,244,WITHDRAWAL,100.0,100.0,1
10910,385,WITHDRAWAL,14.6,14.6,1
10917,190,WITHDRAWAL,5700.0,8614.6,3
10966,148,WITHDRAWAL,1736.0,2815.0,3
11007,425,WITHDRAWAL,7200.0,7200.0,1
11014,484,WITHDRAWAL,4600.0,6360.0,3
11026,358,WITHDRAWAL,532.0,605.0,2
11028,470,WITHDRAWAL,630.0,3530.0,2
11055,362,WITHDRAWAL,3400.0,3400.0,1
11081,362,WITHDRAWAL,68.0,6361.0,3
11109,425,WITHDRAWAL,2390.0,2454.0,2
11118,107,WITHDRAWAL,1280.0,1280.0,1
11130,368,WITHDRAWAL,269.0,1228.0,3
11133,196,WITHDRAWAL,3800.0,7814.6,3
11135,362,WITHDRAWAL,6001.0,6001.0,1
11159,368,WITHDRAWAL,4381.0,4381.0,1
11163,425,WITHDRAWAL,64.0,64.0,1
11175,443,WITHDRAWAL,463.0,1971.0,2
11203,471,WITHDRAWAL,4695.0,4695.0,1
11225,425,WITHDRAWAL,2400.0,2464.0,2
11239,358,WITHDRAWAL,73.0,1507.0,2
11254,148,WITHDRAWAL,14.6,14.6,1
11265,484,WITHDRAWAL,1995.0,1995.0,1
11281,425,WITHDRAWAL,806.0,806.0,1
11324,471,WITHDRAWAL,1200.0,5895.0,2
11340,362,WITHDRAWAL,10200.0,10214.6,2
11360,470,WITHDRAWAL,3568.0,4198.0,2
11390,471,WITHDRAWAL,5760.0,6013.0,2
11403,148,WITHDRAWAL,330.0,2460.0,3
11425,484,WITHDRAWAL,500.0,500.0,1
11436,107,WITHDRAWAL,4200.0,4200.0,1
11479,107,WITHDRAWAL,2015.0,2974.0,2
11500,148,WITHDRAWAL,89.0,3389.0,2
11517,362,WITHDRAWAL,4640.0,10440.0,2
11518,443,WITHDRAWAL,1508.0,1508.0,1
11535,358,WITHDRAWAL,14.6,14.6,1
11546,425,WITHDRAWAL,840.0,840.0,1
11548,425,WITHDRAWAL,1400.0,1400.0,1
11605,443,WITHDRAWAL,463.0,1971.0,2
11627,358,WITHDRAWAL,532.0,605.0,2
11663,244,WITHDRAWAL,2190.0,2648.0,3
11683,484,WITHDRAWAL,14.6,14.6,1
11685,385,WITHDRAWAL,31.0,662.0,3
11690,471,WITHDRAWAL,4695.0,4695.0,1
11694,148,WITHDRAWAL,600.0,1290.0,3
11697,244,WITHDRAWAL,232.0,862.0,2
11707,484,WITHDRAWAL,108.0,9167.0,5
11715,471,WITHDRAWAL,1320.0,6217.0,3
11739,385,WITHDRAWAL,780.0,901.0,2
11753,385,WITHDRAWAL,1440.0,1440.0,1
11809,385,WITHDRAWAL,31.0,152.0,2
11828,443,WITHDRAWAL,14.6,14.6,1
11832,368,WITHDRAWAL,269.0,1228.0,3
11837,358,WITHDRAWAL,1434.0,2434.0,2
11863,385,WITHDRAWAL,31.0,152.0,2
11887,107,WITHDRAWAL,14.6,14.6,1
11900,385,WITHDRAWAL,1470.0,1484.6,2
11905,196,WITHDRAWAL,14.6,2914.6,2
11914,107,WITHDRAWAL,2280.0,4295.0,2
11916,362,WITHDRAWAL,68.0,6361.0,3
11938,362,WITHDRAWAL,2160.0,4200.0,2
11960,358,WITHDRAWAL,1434.0,1434.0,1
11965,362,WITHDRAWAL,14.6,14.6,1
11971,425,WITHDRAWAL,806.0,806.0,1
11974,358,WITHDRAWAL,532.0,532.0,1
11989,470,WITHDRAWAL,1800.0,1814.6,2
12003,107,WITHDRAWAL,14.6,14.6,1
12004,443,WITHDRAWAL,1508.0,1508.0,1
12011,368,WITHDRAWAL,217.0,5340.0,3
12020,358,WITHDRAWAL,27.0,632.0,3
12064,470,WITHDRAWAL,2700.0,2714.6,2
12069,443,WITHDRAWAL,14.6,14.6,1
12079,368,WITHDRAWAL,14.6,14.6,1
12098,362,WITHDRAWAL,6001.0,6001.0,1
12115,362,WITHDRAWAL,292.0,6293.0,2
12136,358,WITHDRAWAL,150.0,150.0,1
12151,470,WITHDRAWAL,630.0,630.0,1
12169,148,WITHDRAWAL,14.6,854.6,2
12175,443,WITHDRAWAL,14.6,4964.6,2
12187,190,WITHDRAWAL,4519.0,4561.0,2
12200,148,WITHDRAWAL,14.6,14.6,1
12211,385,WITHDRAWAL,870.0,870.0,1
12252,107,WITHDRAWAL,14.6,14.6,1
12268,244,WITHDRAWAL,2190.0,2648.0,3
12270,358,WITHDRAWAL,532.0,605.0,2
12273,471,WITHDRAWAL,253.0,1386.0,3
12274,385,WITHDRAWAL,2160.0,2191.0,2
12294,362,WITHDRAWAL,2400.0,4440.0,2
12313,190,WITHDRAWAL,1316.0,9110.0,4
12325,470,WITHDRAWAL,4700.0,4700.0,1
12341,148,WITHDRAWAL,89.0,989.0,2
12371,368,WITHDRAWAL,4381.0,4381.0,1
12372,443,WITHDRAWAL,1050.0,1064.6,2
12375,190,WITHDRAWAL,3233.0,7794.0,3
12378,385,WITHDRAWAL,2160.0,2191.0,2
12398,190,WITHDRAWAL,4519.0,4561.0,2
12433,425,WITHDRAWAL,3500.0,3500.0,1
12441,244,WITHDRAWAL,300.0,3930.0,4
12511,443,WITHDRAWAL,67.0,2038.0,3
12521,244,WITHDRAWAL,810.0,3226.0,3
12574,443,WITHDRAWAL,14.6,14.6,1
12595,358,WITHDRAWAL,532.0,605.0,2
12628,362,WITHDRAWAL,2760.0,4800.0,2
12639,484,WITHDRAWAL,108.0,5167.0,4
12640,484,WITHDRAWAL,1400.0,1400.0,1
12647,471,WITHDRAWAL,4695.0,4695.0,1
12670,362,WITHDRAWAL,3240.0,3240.0,1
12676,190,WITHDRAWAL,2800.0,2814.6,2
12679,190,WITHDRAWAL,2900.0,2914.6,2
12690,362,WITHDRAWAL,14.6,6494.6,3
12694,385,WITHDRAWAL,150.0,3211.0,4
12716,471,WITHDRAWAL,14.6,3494.6,2
12732,484,WITHDRAWAL,1652.0,5059.0,3
12737,196,WITHDRAWAL,2554.0,9671.0,3
12772,484,WITHDRAWAL,108.0,14867.0,5
12775,362,WITHDRAWAL,68.0,6361.0,3
12791,196,WITHDRAWAL,1270.0,5670.0,2
12799,196,WITHDRAWAL,385.0,1655.0,2
12802,107,WITHDRAWAL,3720.0,4840.0,2
12815,443,WITHDRAWAL,1508.0,1508.0,1
12835,425,WITHDRAWAL,2280.0,4670.0,2
12851,425,WITHDRAWAL,806.0,806.0,1
12855,385,WITHDRAWAL,121.0,121.0,1
12909,484,WITHDRAWAL,1412.0,3407.0,2
12945,385,WITHDRAWAL,121.0,121.0,1
12962,443,WITHDRAWAL,14.6,14.6,1
12967,470,WITHDRAWAL,1078.0,5276.0,3
12980,484,WITHDRAWAL,800.0,800.0,1
13008,358,WITHDRAWAL,27.0,632.0,3
13028,470,WITHDRAWAL,630.0,630.0,1
13037,471,WITHDRAWAL,4695.0,4695.0,1
13087,368,WITHDRAWAL,14.6,14.6,1
13094,425,WITHDRAWAL,806.0,3366.0,2
13095,196,WITHDRAWAL,2554.0,6971.0,2
13103,244,WITHDRAWAL,6300.0,8490.0,2
13121,196,WITHDRAWAL,1270.0,1270.0,1
13146,358,WITHDRAWAL,14.6,14.6,1
13154,148,WITHDRAWAL,487.0,2312.0,3
13165,148,WITHDRAWAL,14.6,14.6,1
13173,443,WITHDRAWAL,67.0,2038.0,3
13189,358,WITHDRAWAL,14.6,14.6,1
13200,107,WITHDRAWAL,1200.0,4174.0,3
13242,443,WITHDRAWAL,14.6,14.6,1
13248,244,WITHDRAWAL,232.0,232.0,1
13256,471,WITHDRAWAL,931.0,5828.0,3
13273,358,WITHDRAWAL,1500.0,1500.0,1
13292,362,WITHDRAWAL,14.6,14.6,1
13301,425,WITHDRAWAL,3040.0,4480.0,2
13328,358,WITHDRAWAL,27.0,632.0,3
13337,484,WITHDRAWAL,1412.0,3407.0,2
13338,196,WITHDRAWAL,1270.0,1270.0,1
13350,148,WITHDRAWAL,487.0,2312.0,3
13361,471,WITHDRAWAL,253.0,1386.0,3
13403,190,WITHDRAWAL,4519.0,4561.0,2
13417,244,WITHDRAWAL,2190.0,2648.0,3
13439,425,WITHDRAWAL,3900.0,3914.6,2
13449,362,WITHDRAWAL,2720.0,2734.6,2
13488,425,WITHDRAWAL,2400.0,2464.0,2
13494,443,WITHDRAWAL,67.0,2038.0,3
13502,425,WITHDRAWAL,2390.0,2454.0,2
13512,484,WITHDRAWAL,4000.0,4000.0,1
13530,190,WITHDRAWAL,42.0,42.0,1
13554,471,WITHDRAWAL,253.0,1386.0,3
13570,385,WITHDRAWAL,121.0,1591.0,2
13628,196,WITHDRAWAL,1700.0,1700.0,1
13657,362,WITHDRAWAL,3000.0,3000.0,1
13659,358,WITHDRAWAL,27.0,632.0,3
13661,196,WITHDRAWAL,2554.0,6971.0,2
13678,107,WITHDRAWAL,5640.0,5654.6,2
13679,385,WITHDRAWAL,121.0,121.0,1
13683,362,WITHDRAWAL,14.6,14.6,1
13685,362,WITHDRAWAL,14.6,14.6,1
13697,107,WITHDRAWAL,959.0,2539.0,2
13707,385,WITHDRAWAL,121.0,121.0,1
13708,107,WITHDRAWAL,3000.0,3014.6,2
13712,368,WITHDRAWAL,269.0,1228.0,3
13735,190,WITHDRAWAL,42.0,42.0,1
13736,362,WITHDRAWAL,14.6,2914.6,2
13739,244,WITHDRAWAL,232.0,232.0,1
13757,107,WITHDRAWAL,1320.0,2900.0,2
13761,190,WITHDRAWAL,42.0,42.0,1
13764,358,WITHDRAWAL,73.0,1507.0,2
13770,190,WITHDRAWAL,42.0,42.0,1
13786,190,WITHDRAWAL,42.0,42.0,1
13796,368,WITHDRAWAL,269.0,3628.0,4
13808,470,WITHDRAWAL,1500.0,1514.6,2
13816,368,WITHDRAWAL,4300.0,8681.0,2
13845,148,WITHDRAWAL,14.6,14.6,1
13867,244,WITHDRAWAL,840.0,854.6,2
13880,368,WITHDRAWAL,269.0,1228.0,3
13899,244,WITHDRAWAL,2190.0,2648.0,3
13925,471,WITHDRAWAL,4695.0,4695.0,1
13934,148,WITHDRAWAL,1736.0,3225.0,3
13963,470,WITHDRAWAL,1078.0,5276.0,3
13970,443,WITHDRAWAL,67.0,2038.0,3
13979,362,WITHDRAWAL,292.0,22453.0,3
13993,368,WITHDRAWAL,217.0,5340.0,3
14005,148,WITHDRAWAL,510.0,2335.0,3
14009,484,WITHDRAWAL,1200.0,1214.6,2
14034,148,WITHDRAWAL,1736.0,1825.0,2
14055,358,WITHDRAWAL,27.0,632.0,3
14072,385,WITHDRAWAL,14.6,14.6,1
14084,362,WITHDRAWAL,14.6,14.6,1
14091,368,WITHDRAWAL,742.0,5123.0,2
14095,107,WITHDRAWAL,14.6,4454.6,3
14112,244,WITHDRAWAL,14.6,14.6,1
14140,107,WITHDRAWAL,959.0,5559.0,2
14144,190,WITHDRAWAL,1200.0,1200.0,1
14170,362,WITHDRAWAL,800.0,800.0,1
14191,148,WITHDRAWAL,1736.0,1825.0,2
14214,484,WITHDRAWAL,1412.0,3407.0,2
14224,190,WITHDRAWAL,9000.0,9000.0,1
14225,358,WITHDRAWAL,2430.0,2430.0,1
14230,484,WITHDRAWAL,1412.0,3407.0,2
14264,148,WITHDRAWAL,330.0,690.0,2
14281,385,WITHDRAWAL,121.0,121.0,1
14288,148,WITHDRAWAL,487.0,2312.0,3
14295,368,WITHDRAWAL,2200.0,2200.0,1
14335,358,WITHDRAWAL,14.6,14.6,1
14343,385,WITHDRAWAL,31.0,2582.0,4
14354,443,WITHDRAWAL,1508.0,1508.0,1
14402,385,WITHDRAWAL,31.0,152.0,2
14410,107,WITHDRAWAL,1580.0,1580.0,1
14426,358,WITHDRAWAL,73.0,1507.0,2
14427,470,WITHDRAWAL,3500.0,8776.0,4
14432,362,WITHDRAWAL,3600.0,3600.0,1
14434,244,WITHDRAWAL,240.0,990.0,2
14436,362,WITHDRAWAL,14.6,714.6,2
14437,385,WITHDRAWAL,121.0,121.0,1
14441,196,WITHDRAWAL,1270.0,7670.0,2
14450,471,WITHDRAWAL,2280.0,4920.0,2
14484,107,WITHDRAWAL,14.6,4114.6,2
14488,358,WITHDRAWAL,532.0,605.0,2
14502,470,WITHDRAWAL,1078.0,5276.0,3
14512,358,WITHDRAWAL,27.0,632.0,3
14516,196,WITHDRAWAL,4417.0,4417.0,1
14522,385,WITHDRAWAL,31.0,932.0,3
14531,471,WITHDRAWAL,202.0,4897.0,2
14539,385,WITHDRAWAL,121.0,601.0,2
14545,443,WITHDRAWAL,14.6,14.6,1
14556,425,WITHDRAWAL,806.0,806.0,1
14572,470,WITHDRAWAL,4100.0,12176.0,5
14574,470,WITHDRAWAL,630.0,5130.0,2
14581,470,WITHDRAWAL,3300.0,7946.0,3
14588,471,WITHDRAWAL,931.0,5828.0,3
14601,443,WITHDRAWAL,67.0,2038.0,3
14614,107,WITHDRAWAL,14.6,14.6,1
14685,107,WITHDRAWAL,2015.0,2974.0,2
14686,362,WITHDRAWAL,6001.0,6001.0,1
14690,244,WITHDRAWAL,570.0,1500.0,3
14694,358,WITHDRAWAL,73.0,1507.0,2
14704,471,WITHDRAWAL,900.0,900.0,1
14766,368,WITHDRAWAL,269.0,1228.0,3
14811,148,WITHDRAWAL,487.0,2312.0,3
14817,190,WITHDRAWAL,4519.0,4561.0,2
14822,358,WITHDRAWAL,27.0,632.0,3
14825,425,WITHDRAWAL,64.0,64.0,1
14826,107,WITHDRAWAL,14.6,14.6,1
14830,358,WITHDRAWAL,14.6,14.6,1
14834,470,WITHDRAWAL,7400.0,7400.0,1
14857,425,WITHDRAWAL,2390.0,2454.0,2
14863,443,WITHDRAWAL,67.0,2038.0,3
14865,368,WITHDRAWAL,1600.0,1600.0,1
14896,443,WITHDRAWAL,1508.0,1508.0,1
14926,362,WITHDRAWAL,292.0,9893.0,3
14935,190,WITHDRAWAL,14.6,14.6,1
14946,196,WITHDRAWAL,14.6,14.6,1
14996,425,WITHDRAWAL,14.6,14.6,1
15009,362,WITHDRAWAL,292.0,6293.0,2
15011,362,WITHDRAWAL,6001.0,6001.0,1
15021,244,WITHDRAWAL,232.0,232.0,1
15023,385,WITHDRAWAL,31.0,152.0,2
15024,443,WITHDRAWAL,67.0,2038.0,3
15057,443,WITHDRAWAL,463.0,1971.0,2
15059,368,WITHDRAWAL,217.0,5340.0,3
15082,148,WITHDRAWAL,870.0,884.6,2
15084,471,WITHDRAWAL,202.0,4897.0,2
15103,385,WITHDRAWAL,31.0,152.0,2
15106,470,WITHDRAWAL,630.0,630.0,1
15135,425,WITHDRAWAL,2390.0,2454.0,2
15148,368,WITHDRAWAL,217.0,5340.0,3
15159,362,WITHDRAWAL,68.0,6361.0,3
15183,443,WITHDRAWAL,870.0,870.0,1
15214,443,WITHDRAWAL,67.0,2038.0,3
15215,148,WITHDRAWAL,487.0,3712.0,4
15229,196,WITHDRAWAL,7700.0,7700.0,1
15233,196,WITHDRAWAL,4800.0,6455.0,3
15242,385,WITHDRAWAL,2160.0,2191.0,2
15260,484,WITHDRAWAL,4200.0,4200.0,1
15270,443,WITHDRAWAL,463.0,1971.0,2
15288,148,WITHDRAWAL,89.0,89.0,1
15291,107,WITHDRAWAL,1500.0,1500.0,1
15333,443,WITHDRAWAL,1020.0,3058.0,4
15341,443,WITHDRAWAL,463.0,1971.0,2
15353,425,WITHDRAWAL,1600.0,1600.0,1
15355,107,WITHDRAWAL,14.6,3514.6,2
15356,425,WITHDRAWAL,2390.0,6414.0,3
15358,368,WITHDRAWAL,742.0,5623.0,3
15433,471,WITHDRAWAL,202.0,6177.0,3
15444,362,WITHDRAWAL,6001.0,8521.0,2
15483,244,WITHDRAWAL,2200.0,2200.0,1
15488,190,WITHDRAWAL,42.0,8342.0,2
15493,471,WITHDRAWAL,931.0,5828.0,3
15500,362,WITHDRAWAL,14.6,14.6,1
15507,425,WITHDRAWAL,14.6,4014.6,2
15512,362,WITHDRAWAL,68.0,6361.0,3
15560,107,WITHDRAWAL,1800.0,1800.0,1
15573,471,WITHDRAWAL,8100.0,8114.6,2
15592,425,WITHDRAWAL,14.6,14.6,1
15596,358,WITHDRAWAL,532.0,605.0,2
15605,190,WITHDRAWAL,14.6,14.6,1
15608,425,WITHDRAWAL,800.0,800.0,1
15637,443,WITHDRAWAL,1620.0,1620.0,1
15646,470,WITHDRAWAL,3568.0,7898.0,4
15648,362,WITHDRAWAL,6001.0,6001.0,1
15654,443,WITHDRAWAL,420.0,434.6,2
15657,425,WITHDRAWAL,806.0,806.0,1
15696,107,WITHDRAWAL,959.0,2539.0,2
15709,362,WITHDRAWAL,2720.0,2720.0,1
15716,148,WITHDRAWAL,89.0,269.0,2
15745,471,WITHDRAWAL,931.0,5828.0,3
15754,107,WITHDRAWAL,1580.0,1580.0,1
15756,385,WITHDRAWAL,2160.0,2191.0,2
15764,385,WITHDRAWAL,2160.0,2191.0,2
15806,148,WITHDRAWAL,3400.0,5140.0,3
15818,385,WITHDRAWAL,31.0,152.0,2
15843,385,WITHDRAWAL,2160.0,2191.0,2
15869,358,WITHDRAWAL,532.0,605.0,2
15934,425,WITHDRAWAL,806.0,806.0,1
15935,362,WITHDRAWAL,960.0,960.0,1
15937,425,WITHDRAWAL,2390.0,2454.0,2
15941,190,WITHDRAWAL,1316.0,9110.0,4
15947,244,WITHDRAWAL,226.0,458.0,2
15982,358,WITHDRAWAL,1434.0,1434.0,1
15991,244,WITHDRAWAL,3030.0,3044.6,2
16008,368,WITHDRAWAL,217.0,10840.0,5
16028,368,WITHDRAWAL,269.0,1228.0,3
16030,425,WITHDRAWAL,5880.0,10430.0,3
16033,425,WITHDRAWAL,2160.0,4614.0,3
16047,368,WITHDRAWAL,742.0,5123.0,2
16107,385,WITHDRAWAL,121.0,121.0,1
16120,425,WITHDRAWAL,5600.0,5600.0,1
16125,443,WITHDRAWAL,463.0,2391.0,3
16137,107,WITHDRAWAL,1580.0,1580.0,1
16142,244,WITHDRAWAL,232.0,4732.0,2
16149,107,WITHDRAWAL,1580.0,1580.0,1
16182,443,WITHDRAWAL,463.0,1971.0,2
16197,471,WITHDRAWAL,931.0,5828.0,3
16225,190,WITHDRAWAL,14.6,21314.6,2
16247,484,WITHDRAWAL,14.6,14.6,1
16261,244,WITHDRAWAL,2190.0,2648.0,3
16280,358,WITHDRAWAL,532.0,605.0,2
16289,484,WITHDRAWAL,14.6,14.6,1
16318,196,WITHDRAWAL,2554.0,6971.0,2
16329,425,WITHDRAWAL,4920.0,4934.6,2
16334,443,WITHDRAWAL,1508.0,1508.0,1
16420,368,WITHDRAWAL,742.0,9123.0,3
16433,196,WITHDRAWAL,385.0,4455.0,3
16453,196,WITHDRAWAL,2554.0,6971.0,2
16462,148,WITHDRAWAL,1736.0,1825.0,2
16464,385,WITHDRAWAL,31.0,152.0,2
16482,358,WITHDRAWAL,27.0,632.0,3
16502,471,WITHDRAWAL,202.0,4897.0,2
16580,443,WITHDRAWAL,67.0,2038.0,3
16586,362,WITHDRAWAL,6001.0,6001.0,1
16591,190,WITHDRAWAL,42.0,1442.0,2
16599,148,WITHDRAWAL,89.0,2489.0,2
16604,244,WITHDRAWAL,232.0,232.0,1
16622,190,WITHDRAWAL,10600.0,10600.0,1
16643,358,WITHDRAWAL,27.0,632.0,3
16681,196,WITHDRAWAL,14.6,1414.6,2
16693,368,WITHDRAWAL,2700.0,2700.0,1
16696,244,WITHDRAWAL,2190.0,2648.0,3
16705,358,WITHDRAWAL,14.6,14.6,1
16724,148,WITHDRAWAL,89.0,89.0,1
16726,362,WITHDRAWAL,68.0,14561.0,4
16738,484,WITHDRAWAL,1995.0,1995.0,1
16763,484,WITHDRAWAL,1000.0,1000.0,1
16774,443,WITHDRAWAL,463.0,1971.0,2
16775,190,WITHDRAWAL,14.6,4614.6,2
16791,368,WITHDRAWAL,14.6,14.6,1
