,account_id,trans_type,amount,total_withdrawals_5d,num_withdrawals_5d
10596,26,WITHDRAWAL,10387.0,10387.0,1
10608,523,WITHDRAWAL,2700.0,5200.0,3
10612,415,WITHDRAWAL,14.6,14.6,1
10618,400,WITHDRAWAL,14.6,7014.6,2
10619,227,WITHDRAWAL,33900.0,33900.0,1
10624,462,WITHDRAWAL,8325.0,8325.0,1
10638,472,WITHDRAWAL,6900.0,15900.0,2
10667,99,WITHDRAWAL,14.6,14.6,1
10678,493,WITHDRAWAL,5440.0,5440.0,1
10680,99,WITHDRAWAL,4503.0,4503.0,1
10684,197,WITHDRAWAL,9454.0,9454.0,1
10685,427,WITHDRAWAL,15600.0,15600.0,1
10703,404,WITHDRAWAL,14.6,14.6,1
10706,524,WITHDRAWAL,8400.0,17068.0,3
10707,489,WITHDRAWAL,18000.0,18000.0,1
10727,227,WITHDRAWAL,20500.0,20500.0,1
10729,57,WITHDRAWAL,4107.0,4107.0,1
10730,345,WITHDRAWAL,14.6,14.6,1
10734,33,WITHDRAWAL,17700.0,17700.0,1
10744,347,WITHDRAWAL,6300.0,14101.2,2
10767,141,WITHDRAWAL,14000.0,14014.6,2
10770,18,WITHDRAWAL,30.0,30.0,1
10775,478,WITHDRAWAL,14.6,14.6,1
10776,345,WITHDRAWAL,4400.0,4400.0,1
10781,197,WITHDRAWAL,24200.0,24200.0,1
10785,106,WITHDRAWAL,3735.0,3735.0,1
10786,219,WITHDRAWAL,14.6,14.6,1
10787,314,WITHDRAWAL,21300.0,37776.0,3
10790,489,WITHDRAWAL,840.0,10040.0,2
10797,33,WITHDRAWAL,14.6,14.6,1
10804,126,WITHDRAWAL,14.6,14.6,1
10809,465,WITHDRAWAL,11126.0,11126.0,1
10820,517,WITHDRAWAL,14.6,14.6,1
10825,141,WITHDRAWAL,2700.0,5700.0,2
10826,374,WITHDRAWAL,3900.0,10300.0,2
10832,126,WITHDRAWAL,14.6,14.6,1
10835,524,WITHDRAWAL,13600.0,13600.0,1
10841,22,WITHDRAWAL,7400.0,13752.0,2
10860,106,WITHDRAWAL,14700.0,14700.0,1
10873,219,WITHDRAWAL,14.6,10514.6,2
10881,197,WITHDRAWAL,14.6,14.6,1
10894,218,WITHDRAWAL,14.6,8414.6,2
10909,218,WITHDRAWAL,1500.0,9300.0,2
10913,153,WITHDRAWAL,14.6,14.6,1
10918,397,WITHDRAWAL,4100.0,4100.0,1
10929,462,WITHDRAWAL,8325.0,10405.0,2
10937,197,WITHDRAWAL,9454.0,11614.0,2
10949,23,WITHDRAWAL,600.0,600.0,1
10950,445,WITHDRAWAL,30.0,30.0,1
10982,158,WITHDRAWAL,3420.0,3420.0,1
10991,462,WITHDRAWAL,14.6,14.6,1
10994,33,WITHDRAWAL,27000.0,27000.0,1
10999,415,WITHDRAWAL,4200.0,4200.0,1
11000,498,WITHDRAWAL,13300.0,13300.0,1
11003,158,WITHDRAWAL,20400.0,20414.6,2
11016,489,WITHDRAWAL,10600.0,10600.0,1
11020,400,WITHDRAWAL,6948.0,6948.0,1
11021,26,WITHDRAWAL,16000.0,16000.0,1
11023,23,WITHDRAWAL,10000.0,10000.0,1
11025,465,WITHDRAWAL,11126.0,11126.0,1
11027,339,WITHDRAWAL,4087.0,4087.0,1
11032,277,WITHDRAWAL,100.0,27900.0,2
11036,524,WITHDRAWAL,5768.0,5768.0,1
11039,525,WITHDRAWAL,14.6,14.6,1
11040,376,WITHDRAWAL,7097.0,7097.0,1
11054,57,WITHDRAWAL,1700.0,19107.0,3
11060,201,WITHDRAWAL,3200.0,5500.0,2
11062,376,WITHDRAWAL,3240.0,29120.0,6
11065,524,WITHDRAWAL,5768.0,5768.0,1
11066,141,WITHDRAWAL,14.6,14.6,1
11094,462,WITHDRAWAL,960.0,3480.0,2
11097,227,WITHDRAWAL,8400.0,10800.0,2
11100,523,WITHDRAWAL,14.6,14.6,1
11104,99,WITHDRAWAL,3700.0,3700.0,1
11111,376,WITHDRAWAL,14.6,14.6,1
11114,463,WITHDRAWAL,1080.0,19960.0,3
11123,400,WITHDRAWAL,4600.0,4614.6,2
11131,465,WITHDRAWAL,7800.0,7800.0,1
11134,523,WITHDRAWAL,15000.0,15000.0,1
11160,445,WITHDRAWAL,3998.0,3998.0,1
11169,422,WITHDRAWAL,12900.0,12900.0,1
11172,141,WITHDRAWAL,6716.0,6716.0,1
11178,427,WITHDRAWAL,5760.0,5774.6,2
11180,33,WITHDRAWAL,3892.0,3892.0,1
11183,465,WITHDRAWAL,11126.0,17926.0,2
11185,180,WITHDRAWAL,11400.0,11400.0,1
11187,404,WITHDRAWAL,48400.0,49963.0,2
11188,376,WITHDRAWAL,14.6,14.6,1
11197,158,WITHDRAWAL,4080.0,4080.0,1
11198,141,WITHDRAWAL,3462.0,5253.0,2
11220,201,WITHDRAWAL,1100.0,1114.6,2
11230,106,WITHDRAWAL,15600.0,19335.0,2
11253,23,WITHDRAWAL,5807.0,10127.0,2
11260,201,WITHDRAWAL,800.0,800.0,1
11277,393,WITHDRAWAL,3400.0,3400.0,1
11282,8,WITHDRAWAL,11900.0,14512.0,2
11284,452,WITHDRAWAL,5058.0,16158.0,2
11301,478,WITHDRAWAL,14.6,14.6,1
11309,377,WITHDRAWAL,15000.0,15000.0,1
11313,18,WITHDRAWAL,30.0,30.0,1
11315,102,WITHDRAWAL,7800.0,8177.0,2
11334,374,WITHDRAWAL,17700.0,17714.6,2
11347,201,WITHDRAWAL,7500.0,7500.0,1
11351,452,WITHDRAWAL,14.6,14.6,1
11354,463,WITHDRAWAL,14.6,14.6,1
11368,404,WITHDRAWAL,3450.0,3450.0,1
11371,524,WITHDRAWAL,14.6,14.6,1
11374,525,WITHDRAWAL,14.6,14.6,1
11381,524,WITHDRAWAL,11800.0,11800.0,1
11385,393,WITHDRAWAL,5920.0,6222.0,2
11393,314,WITHDRAWAL,13691.0,73591.0,2
11395,501,WITHDRAWAL,5200.0,5200.0,1
11396,517,WITHDRAWAL,19520.0,21320.0,2
11426,345,WITHDRAWAL,1400.0,1400.0,1
11440,180,WITHDRAWAL,30.0,6430.0,2
11460,270,WITHDRAWAL,11800.0,17262.0,2
11465,99,WITHDRAWAL,4682.0,9185.0,2
11466,23,WITHDRAWAL,4080.0,21280.0,2
11467,18,WITHDRAWAL,30.0,30.0,1
11473,291,WITHDRAWAL,14.6,14.6,1
11474,422,WITHDRAWAL,30.0,30.0,1
11476,339,WITHDRAWAL,4087.0,4087.0,1
11477,415,WITHDRAWAL,2200.0,2200.0,1
11478,372,WITHDRAWAL,2148.0,15693.0,3
11480,393,WITHDRAWAL,302.0,302.0,1
11484,462,WITHDRAWAL,720.0,10520.0,2
11487,400,WITHDRAWAL,14.6,14.6,1
11492,15,WITHDRAWAL,2080.0,2080.0,1
11499,26,WITHDRAWAL,10387.0,10387.0,1
11504,372,WITHDRAWAL,2148.0,13053.0,3
11523,43,WITHDRAWAL,14.6,14.6,1
11531,213,WITHDRAWAL,2500.0,22500.0,5
11561,489,WITHDRAWAL,5608.0,5608.0,1
11562,404,WITHDRAWAL,1563.0,1563.0,1
11580,415,WITHDRAWAL,2040.0,2040.0,1
11581,347,WITHDRAWAL,25100.0,25100.0,1
11592,26,WITHDRAWAL,14.6,14.6,1
11596,493,WITHDRAWAL,14.6,14.6,1
11599,374,WITHDRAWAL,8700.0,8700.0,1
11607,102,WITHDRAWAL,377.0,3750.0,2
11608,314,WITHDRAWAL,100.0,14500.0,2
11612,72,WITHDRAWAL,7109.0,7109.0,1
11623,427,WITHDRAWAL,21700.0,21700.0,1
11638,493,WITHDRAWAL,7800.0,7800.0,1
11642,339,WITHDRAWAL,30.0,30.0,1
11643,376,WITHDRAWAL,7097.0,7097.0,1
11646,22,WITHDRAWAL,14.6,14.6,1
11647,400,WITHDRAWAL,14.6,14.6,1
11662,377,WITHDRAWAL,18400.0,18414.6,2
11671,99,WITHDRAWAL,4682.0,9185.0,2
11673,270,WITHDRAWAL,5400.0,5400.0,1
11695,397,WITHDRAWAL,14.6,14.6,1
11702,462,WITHDRAWAL,840.0,3960.0,3
11716,339,WITHDRAWAL,3600.0,3600.0,1
11731,498,WITHDRAWAL,43800.0,43800.0,1
11734,245,WITHDRAWAL,27600.0,27600.0,1
11761,15,WITHDRAWAL,3072.0,3072.0,1
11762,452,WITHDRAWAL,25200.0,25200.0,1
11790,180,WITHDRAWAL,30.0,30.0,1
11794,376,WITHDRAWAL,2720.0,2720.0,1
11797,422,WITHDRAWAL,8400.0,8400.0,1
11806,102,WITHDRAWAL,14.6,14.6,1
11812,347,WITHDRAWAL,14.6,25014.6,3
11816,23,WITHDRAWAL,5807.0,20207.0,2
11823,26,WITHDRAWAL,14100.0,14100.0,1
11825,422,WITHDRAWAL,1500.0,5700.0,3
11841,197,WITHDRAWAL,30080.0,30080.0,1
11850,523,WITHDRAWAL,700.0,700.0,1
11866,517,WITHDRAWAL,14300.0,18034.6,3
11877,106,WITHDRAWAL,2900.0,6635.0,2
11878,26,WITHDRAWAL,14.6,14.6,1
11885,22,WITHDRAWAL,5500.0,5500.0,1
11891,517,WITHDRAWAL,16800.0,16800.0,1
11892,404,WITHDRAWAL,7200.0,20700.0,3
11894,465,WITHDRAWAL,1400.0,1400.0,1
11917,106,WITHDRAWAL,12100.0,12100.0,1
11922,219,WITHDRAWAL,2988.0,2988.0,1
11927,126,WITHDRAWAL,14400.0,21784.0,2
11935,106,WITHDRAWAL,8800.0,8800.0,1
11945,501,WITHDRAWAL,3200.0,3200.0,1
11951,245,WITHDRAWAL,7200.0,7200.0,1
11957,277,WITHDRAWAL,19600.0,19600.0,1
11970,99,WITHDRAWAL,1500.0,1500.0,1
11987,524,WITHDRAWAL,1500.0,1500.0,1
11998,427,WITHDRAWAL,17400.0,17400.0,1
12008,227,WITHDRAWAL,9381.0,9381.0,1
12021,270,WITHDRAWAL,14.6,14.6,1
12026,23,WITHDRAWAL,14.6,14.6,1
12032,43,WITHDRAWAL,14.6,14.6,1
12037,427,WITHDRAWAL,8166.0,8166.0,1
12040,126,WITHDRAWAL,10500.0,38184.0,3
12041,517,WITHDRAWAL,1400.0,1400.0,1
12043,106,WITHDRAWAL,3735.0,3735.0,1
12044,498,WITHDRAWAL,14.6,14.6,1
12053,376,WITHDRAWAL,7097.0,7097.0,1
12058,372,WITHDRAWAL,9600.0,9614.6,2
12076,8,WITHDRAWAL,3360.0,3360.0,1
12081,376,WITHDRAWAL,19900.0,19900.0,1
12083,415,WITHDRAWAL,3300.0,3300.0,1
12087,26,WITHDRAWAL,8600.0,8600.0,1
12110,153,WITHDRAWAL,8400.0,8400.0,1
12111,153,WITHDRAWAL,4544.0,4544.0,1
12117,126,WITHDRAWAL,4300.0,4300.0,1
12137,445,WITHDRAWAL,9200.0,16767.0,2
12145,72,WITHDRAWAL,8700.0,8700.0,1
12162,141,WITHDRAWAL,11800.0,11814.6,2
12184,478,WITHDRAWAL,14.6,14.6,1
12186,462,WITHDRAWAL,14.6,14.6,1
12191,377,WITHDRAWAL,14.6,10014.6,2
12192,478,WITHDRAWAL,4000.0,4000.0,1
12193,400,WITHDRAWAL,11300.0,11300.0,1
12194,18,WITHDRAWAL,5100.0,5100.0,1
12196,219,WITHDRAWAL,2336.0,7844.0,3
12198,180,WITHDRAWAL,4100.0,4100.0,1
12202,517,WITHDRAWAL,9255.0,9255.0,1
12209,517,WITHDRAWAL,9255.0,9255.0,1
12220,445,WITHDRAWAL,3998.0,3998.0,1
12235,218,WITHDRAWAL,7800.0,7800.0,1
12257,106,WITHDRAWAL,16500.0,20235.0,2
12276,523,WITHDRAWAL,4100.0,4100.0,1
12287,33,WITHDRAWAL,24300.0,24300.0,1
12306,18,WITHDRAWAL,45300.0,45300.0,1
12320,23,WITHDRAWAL,14400.0,14414.6,2
12330,468,WITHDRAWAL,12700.0,16934.0,3
12333,33,WITHDRAWAL,17500.0,17514.6,2
12354,245,WITHDRAWAL,8400.0,15600.0,2
12356,517,WITHDRAWAL,14.6,14.6,1
12357,197,WITHDRAWAL,14.6,14.6,1
12361,415,WITHDRAWAL,9800.0,18540.0,2
12380,219,WITHDRAWAL,2336.0,5324.0,2
12391,72,WITHDRAWAL,12500.0,14786.0,2
12394,72,WITHDRAWAL,19800.0,22086.0,2
12399,218,WITHDRAWAL,24700.0,30700.0,2
12413,462,WITHDRAWAL,11800.0,11800.0,1
12423,345,WITHDRAWAL,1100.0,6514.6,3
12425,397,WITHDRAWAL,7200.0,7200.0,1
12430,291,WITHDRAWAL,63200.0,63200.0,1
12436,478,WITHDRAWAL,14.6,8414.6,2
12437,110,WITHDRAWAL,2640.0,3600.0,2
12442,219,WITHDRAWAL,2988.0,4548.0,2
12446,347,WITHDRAWAL,4500.0,4500.0,1
12448,153,WITHDRAWAL,4544.0,4544.0,1
12453,501,WITHDRAWAL,13500.0,13500.0,1
12457,468,WITHDRAWAL,2800.0,2800.0,1
12465,345,WITHDRAWAL,3700.0,12519.0,2
12466,245,WITHDRAWAL,30400.0,65200.0,2
12471,498,WITHDRAWAL,1920.0,3120.0,2
12472,374,WITHDRAWAL,13600.0,13600.0,1
12474,376,WITHDRAWAL,14.6,14.6,1
12502,489,WITHDRAWAL,14.6,14.6,1
12504,106,WITHDRAWAL,3735.0,3735.0,1
12505,167,WITHDRAWAL,16700.0,16700.0,1
12518,18,WITHDRAWAL,30.0,30.0,1
12520,376,WITHDRAWAL,7097.0,9817.0,2
12532,498,WITHDRAWAL,17300.0,17300.0,1
12539,270,WITHDRAWAL,5462.0,5462.0,1
12540,218,WITHDRAWAL,9300.0,9300.0,1
12556,33,WITHDRAWAL,3892.0,3892.0,1
12557,345,WITHDRAWAL,1200.0,12419.0,3
12562,393,WITHDRAWAL,5920.0,6222.0,2
12569,498,WITHDRAWAL,14.6,14.6,1
12577,99,WITHDRAWAL,14.6,14.6,1
12580,523,WITHDRAWAL,1600.0,1600.0,1
12581,57,WITHDRAWAL,4107.0,18507.0,2
12584,15,WITHDRAWAL,14.6,14.6,1
12590,23,WITHDRAWAL,13600.0,13600.0,1
12592,167,WITHDRAWAL,30.0,30.0,1
12596,445,WITHDRAWAL,3998.0,17498.0,2
12598,22,WITHDRAWAL,6700.0,6700.0,1
12630,33,WITHDRAWAL,700.0,700.0,1
12650,415,WITHDRAWAL,3600.0,3600.0,1
12652,498,WITHDRAWAL,14.6,14.6,1
12653,102,WITHDRAWAL,377.0,3750.0,2
12674,517,WITHDRAWAL,9255.0,9255.0,1
12675,478,WITHDRAWAL,8137.0,8137.0,1
12681,347,WITHDRAWAL,14.6,4514.6,2
12684,33,WITHDRAWAL,14.6,514.6,2
12686,23,WITHDRAWAL,14.6,14.6,1
12689,523,WITHDRAWAL,23000.0,23014.6,2
12693,180,WITHDRAWAL,30.0,30.0,1
12711,347,WITHDRAWAL,8400.0,8400.0,1
12722,493,WITHDRAWAL,1800.0,20714.6,3
12724,197,WITHDRAWAL,14.6,14.6,1
12729,427,WITHDRAWAL,22400.0,22400.0,1
12743,43,WITHDRAWAL,6589.0,11749.0,2
12744,452,WITHDRAWAL,14.6,14.6,1
12746,291,WITHDRAWAL,62.0,62.0,1
12747,393,WITHDRAWAL,5920.0,6222.0,2
12752,26,WITHDRAWAL,20000.0,20000.0,1
12759,517,WITHDRAWAL,14.6,14.6,1
12767,452,WITHDRAWAL,5058.0,5058.0,1
12776,404,WITHDRAWAL,33700.0,33700.0,1
12779,452,WITHDRAWAL,375.0,5433.0,2
12781,501,WITHDRAWAL,10200.0,10214.6,2
12784,15,WITHDRAWAL,5520.0,5534.6,2
12785,415,WITHDRAWAL,4560.0,4860.0,2
12788,376,WITHDRAWAL,15900.0,15900.0,1
12795,339,WITHDRAWAL,30.0,6330.0,2
12805,377,WITHDRAWAL,14.6,14.6,1
12822,213,WITHDRAWAL,5625.0,5625.0,1
12826,8,WITHDRAWAL,14.6,14.6,1
12829,524,WITHDRAWAL,14.6,14.6,1
12837,339,WITHDRAWAL,7801.2,11936.2,3
12845,167,WITHDRAWAL,30.0,30.0,1
12857,197,WITHDRAWAL,9454.0,9454.0,1
12861,415,WITHDRAWAL,17600.0,17600.0,1
12863,158,WITHDRAWAL,5040.0,5040.0,1
12867,376,WITHDRAWAL,14.6,14.6,1
12872,415,WITHDRAWAL,2760.0,3494.6,3
12881,106,WITHDRAWAL,1200.0,4935.0,2
12883,465,WITHDRAWAL,14.6,14.6,1
12896,465,WITHDRAWAL,11126.0,11126.0,1
12898,427,WITHDRAWAL,21300.0,21300.0,1
12905,291,WITHDRAWAL,14.6,14.6,1
12910,374,WITHDRAWAL,14.6,14.6,1
12916,517,WITHDRAWAL,14.6,14.6,1
12921,8,WITHDRAWAL,6712.0,6712.0,1
12934,270,WITHDRAWAL,13800.0,13814.6,2
12937,22,WITHDRAWAL,6352.0,6352.0,1
12950,478,WITHDRAWAL,8137.0,10057.0,2
12953,22,WITHDRAWAL,11200.0,11200.0,1
12963,462,WITHDRAWAL,14000.0,14000.0,1
12995,524,WITHDRAWAL,14.6,14.6,1
12999,201,WITHDRAWAL,9584.0,9584.0,1
13000,197,WITHDRAWAL,16400.0,16400.0,1
13007,227,WITHDRAWAL,18400.0,27781.0,2
13016,15,WITHDRAWAL,14.6,6374.6,3
13018,523,WITHDRAWAL,6400.0,6400.0,1
13019,445,WITHDRAWAL,3998.0,3998.0,1
13021,201,WITHDRAWAL,7600.0,7600.0,1
13025,452,WITHDRAWAL,33400.0,33400.0,1
13026,270,WITHDRAWAL,17100.0,22562.0,2
13032,110,WITHDRAWAL,14.6,14.6,1
13046,452,WITHDRAWAL,11100.0,11114.6,2
13052,400,WITHDRAWAL,14.6,14.6,1
13061,314,WITHDRAWAL,2200.0,2200.0,1
13070,197,WITHDRAWAL,14100.0,14114.6,2
13072,23,WITHDRAWAL,5807.0,17307.0,2
13081,99,WITHDRAWAL,4682.0,9185.0,2
13083,43,WITHDRAWAL,14.6,14.6,1
13093,376,WITHDRAWAL,12500.0,12500.0,1
13110,339,WITHDRAWAL,10200.0,10200.0,1
13118,468,WITHDRAWAL,499.0,4234.0,2
13120,201,WITHDRAWAL,2600.0,2600.0,1
13138,106,WITHDRAWAL,4200.0,4200.0,1
13143,374,WITHDRAWAL,25700.0,25700.0,1
13153,415,WITHDRAWAL,14.6,14.6,1
13157,345,WITHDRAWAL,4500.0,14619.0,3
13159,213,WITHDRAWAL,2300.0,3900.0,2
13162,167,WITHDRAWAL,18800.0,18800.0,1
13172,462,WITHDRAWAL,8325.0,8325.0,1
13175,493,WITHDRAWAL,25120.0,25120.0,1
13176,158,WITHDRAWAL,3420.0,3420.0,1
13179,141,WITHDRAWAL,6716.0,6716.0,1
13186,26,WITHDRAWAL,13400.0,13400.0,1
13191,524,WITHDRAWAL,4400.0,4400.0,1
13192,102,WITHDRAWAL,377.0,3750.0,2
13213,99,WITHDRAWAL,4503.0,4503.0,1
13214,180,WITHDRAWAL,20500.0,20500.0,1
13215,314,WITHDRAWAL,13691.0,13691.0,1
13221,374,WITHDRAWAL,14.6,14.6,1
13224,23,WITHDRAWAL,5807.0,5807.0,1
13246,99,WITHDRAWAL,1800.0,1800.0,1
13263,404,WITHDRAWAL,14.6,14.6,1
13267,517,WITHDRAWAL,14.6,14.6,1
13269,26,WITHDRAWAL,10387.0,18887.0,2
13270,498,WITHDRAWAL,18800.0,18800.0,1
13294,427,WITHDRAWAL,8166.0,10926.0,2
13297,339,WITHDRAWAL,7801.2,11936.2,3
13298,72,WITHDRAWAL,7109.0,7109.0,1
13302,158,WITHDRAWAL,840.0,840.0,1
13307,397,WITHDRAWAL,22000.0,22014.6,2
13319,72,WITHDRAWAL,7109.0,7109.0,1
13323,33,WITHDRAWAL,14.6,14.6,1
13341,102,WITHDRAWAL,6400.0,6400.0,1
13345,141,WITHDRAWAL,3462.0,5253.0,2
13346,33,WITHDRAWAL,3892.0,3892.0,1
13348,158,WITHDRAWAL,16800.0,16800.0,1
13360,8,WITHDRAWAL,11900.0,11900.0,1
13363,197,WITHDRAWAL,2040.0,14940.0,2
13364,452,WITHDRAWAL,5058.0,12258.0,2
13372,347,WITHDRAWAL,14.6,14.6,1
13378,427,WITHDRAWAL,14.6,14.6,1
13383,404,WITHDRAWAL,1563.0,23563.0,2
13385,404,WITHDRAWAL,14.6,14.6,1
13391,180,WITHDRAWAL,7200.0,7200.0,1
13400,462,WITHDRAWAL,14.6,16714.6,2
13408,400,WITHDRAWAL,4400.0,11348.0,2
13414,489,WITHDRAWAL,2200.0,8400.0,2
13431,489,WITHDRAWAL,14.6,10814.6,2
13432,22,WITHDRAWAL,12600.0,12614.6,2
13440,489,WITHDRAWAL,5608.0,5608.0,1
13460,478,WITHDRAWAL,8600.0,8600.0,1
13466,102,WITHDRAWAL,14.6,14.6,1
13468,393,WITHDRAWAL,5920.0,6222.0,2
13473,404,WITHDRAWAL,9300.0,9314.6,2
13489,462,WITHDRAWAL,8325.0,9525.0,2
13492,345,WITHDRAWAL,8819.0,8819.0,1
13495,489,WITHDRAWAL,3480.0,3494.6,2
13503,422,WITHDRAWAL,21300.0,21300.0,1
13510,277,WITHDRAWAL,100.0,100.0,1
13515,102,WITHDRAWAL,3373.0,3373.0,1
13519,489,WITHDRAWAL,5608.0,6208.0,2
13521,415,WITHDRAWAL,8740.0,8740.0,1
13529,345,WITHDRAWAL,14.6,14.6,1
13544,393,WITHDRAWAL,14.6,14.6,1
13556,33,WITHDRAWAL,14800.0,14800.0,1
13560,22,WITHDRAWAL,6352.0,6352.0,1
13562,422,WITHDRAWAL,30.0,30.0,1
13564,153,WITHDRAWAL,4544.0,4544.0,1
13569,219,WITHDRAWAL,2988.0,2988.0,1
13571,110,WITHDRAWAL,98.0,6848.0,3
13574,377,WITHDRAWAL,14.6,14.6,1
13589,445,WITHDRAWAL,3998.0,3998.0,1
13590,23,WITHDRAWAL,1500.0,41820.0,2
13596,462,WITHDRAWAL,9300.0,9300.0,1
13603,219,WITHDRAWAL,1440.0,1440.0,1
13610,377,WITHDRAWAL,14400.0,14400.0,1
13612,8,WITHDRAWAL,14.6,14.6,1
13613,158,WITHDRAWAL,14.6,14.6,1
13614,465,WITHDRAWAL,14.6,14.6,1
13618,245,WITHDRAWAL,14.6,14.6,1
13627,270,WITHDRAWAL,5462.0,5462.0,1
13631,201,WITHDRAWAL,1100.0,10684.0,2
13634,43,WITHDRAWAL,2640.0,31269.0,4
13645,397,WITHDRAWAL,11000.0,11000.0,1
13649,197,WITHDRAWAL,14.6,14.6,1
13656,422,WITHDRAWAL,4800.0,9900.0,2
13660,400,WITHDRAWAL,14.6,14.6,1
13663,452,WITHDRAWAL,6900.0,13814.6,3
13667,445,WITHDRAWAL,3998.0,3998.0,1
13670,23,WITHDRAWAL,5280.0,5280.0,1
13682,517,WITHDRAWAL,3840.0,13095.0,2
13686,501,WITHDRAWAL,5700.0,5700.0,1
13700,445,WITHDRAWAL,7567.0,7567.0,1
13718,201,WITHDRAWAL,9584.0,9584.0,1
13722,400,WITHDRAWAL,14.6,14.6,1
13725,465,WITHDRAWAL,11126.0,11126.0,1
13737,427,WITHDRAWAL,6200.0,11974.6,3
13740,314,WITHDRAWAL,100.0,100.0,1
13748,376,WITHDRAWAL,16700.0,20660.0,2
13771,8,WITHDRAWAL,2612.0,9324.0,2
13773,15,WITHDRAWAL,7300.0,13972.0,3
13777,523,WITHDRAWAL,1800.0,4114.6,3
13778,270,WITHDRAWAL,3120.0,3120.0,1
13779,72,WITHDRAWAL,30.0,7830.0,2
13782,213,WITHDRAWAL,5625.0,5625.0,1
13793,314,WITHDRAWAL,24700.0,24700.0,1
13797,72,WITHDRAWAL,2286.0,8886.0,2
13810,404,WITHDRAWAL,7700.0,19250.0,3
13817,270,WITHDRAWAL,5462.0,6662.0,2
13824,270,WITHDRAWAL,14.6,14.6,1
13828,465,WITHDRAWAL,1500.0,1500.0,1
13833,374,WITHDRAWAL,14.6,14.6,1
13840,213,WITHDRAWAL,5625.0,5625.0,1
13841,493,WITHDRAWAL,14.6,14.6,1
13842,102,WITHDRAWAL,3373.0,3373.0,1
13849,102,WITHDRAWAL,14.6,14.6,1
13855,372,WITHDRAWAL,14200.0,14200.0,1
13856,400,WITHDRAWAL,6948.0,9048.0,2
13863,400,WITHDRAWAL,6948.0,6948.0,1
13865,18,WITHDRAWAL,30.0,9630.0,2
13866,372,WITHDRAWAL,7785.0,7785.0,1
13872,468,WITHDRAWAL,9700.0,15239.0,3
13882,291,WITHDRAWAL,62.0,15062.0,2
13895,106,WITHDRAWAL,1400.0,1400.0,1
13897,99,WITHDRAWAL,4503.0,4503.0,1
13911,245,WITHDRAWAL,14.6,14.6,1
13912,415,WITHDRAWAL,1680.0,1694.6,2
13921,270,WITHDRAWAL,5462.0,5462.0,1
13923,291,WITHDRAWAL,17100.0,21314.6,3
13929,397,WITHDRAWAL,14.6,14.6,1
13939,372,WITHDRAWAL,6800.0,9200.0,2
13942,197,WITHDRAWAL,5400.0,5400.0,1
13945,400,WITHDRAWAL,14.6,14.6,1
13953,339,WITHDRAWAL,4087.0,4087.0,1
13967,517,WITHDRAWAL,21900.0,21900.0,1
13981,277,WITHDRAWAL,36900.0,36900.0,1
13985,404,WITHDRAWAL,19100.0,20663.0,2
13992,501,WITHDRAWAL,2100.0,7700.0,2
14007,180,WITHDRAWAL,17400.0,17400.0,1
14014,517,WITHDRAWAL,13700.0,13700.0,1
14021,524,WITHDRAWAL,1700.0,1714.6,2
14023,18,WITHDRAWAL,30.0,30.0,1
14032,415,WITHDRAWAL,8740.0,8740.0,1
14061,445,WITHDRAWAL,3900.0,7898.0,2
14073,339,WITHDRAWAL,4087.0,4087.0,1
14081,227,WITHDRAWAL,14.6,14.6,1
14083,462,WITHDRAWAL,8325.0,8325.0,1
14089,478,WITHDRAWAL,14.6,14.6,1
14098,393,WITHDRAWAL,14.6,14.6,1
14102,397,WITHDRAWAL,13200.0,13200.0,1
14103,126,WITHDRAWAL,3000.0,8400.0,2
14104,489,WITHDRAWAL,14.6,5814.6,2
14108,489,WITHDRAWAL,14.6,14.6,1
14122,213,WITHDRAWAL,500.0,1514.6,3
14132,22,WITHDRAWAL,14700.0,14700.0,1
14141,15,WITHDRAWAL,14400.0,14400.0,1
14148,415,WITHDRAWAL,3900.0,3900.0,1
14157,517,WITHDRAWAL,9255.0,9255.0,1
14158,525,WITHDRAWAL,6454.0,10836.7,2
14159,345,WITHDRAWAL,8819.0,8819.0,1
14164,498,WITHDRAWAL,14.6,14.6,1
14183,26,WITHDRAWAL,4700.0,4714.6,2
14202,110,WITHDRAWAL,1320.0,4468.0,3
14206,33,WITHDRAWAL,20100.0,20100.0,1
14207,397,WITHDRAWAL,17800.0,17800.0,1
14209,400,WITHDRAWAL,1100.0,5200.0,2
14213,372,WITHDRAWAL,2760.0,2760.0,1
14219,110,WITHDRAWAL,3700.0,6750.0,2
14232,397,WITHDRAWAL,25100.0,25100.0,1
14234,377,WITHDRAWAL,62700.0,62700.0,1
14235,525,WITHDRAWAL,8700.0,8700.0,1
14243,57,WITHDRAWAL,12600.0,17114.6,3
14253,339,WITHDRAWAL,16000.0,16030.0,2
14256,393,WITHDRAWAL,13100.0,13100.0,1
14258,523,WITHDRAWAL,14000.0,14000.0,1
14274,153,WITHDRAWAL,14.6,14.6,1
14280,26,WITHDRAWAL,10387.0,10387.0,1
14282,15,WITHDRAWAL,1680.0,1680.0,1
14294,345,WITHDRAWAL,8819.0,13219.0,2
14296,106,WITHDRAWAL,2600.0,8335.0,3
14302,397,WITHDRAWAL,4500.0,4500.0,1
14312,393,WITHDRAWAL,302.0,302.0,1
14313,372,WITHDRAWAL,15500.0,17060.0,2
14328,404,WITHDRAWAL,7000.0,7000.0,1
14333,43,WITHDRAWAL,9700.0,14500.0,2
