,account_id,trans_type,amount,total_withdrawals_5d,num_withdrawals_5d
4225,526,WITHDRAWAL,7100.0,7114.6,2
4239,217,WITHDRAWAL,19700.0,19714.6,2
4255,255,WITHDRAWAL,14.6,27414.6,2
4266,458,WITHDRAWAL,9586.0,18786.0,3
4273,242,WITHDRAWAL,1062.0,1062.0,1
4301,500,WITHDRAWAL,539.0,3806.0,2
4305,263,WITHDRAWAL,6145.0,6145.0,1
4309,412,WITHDRAWAL,28800.0,28800.0,1
4315,512,WITHDRAWAL,13700.0,13700.0,1
4327,84,WITHDRAWAL,100.0,100.0,1
4328,487,WITHDRAWAL,6000.0,16684.0,2
4362,384,WITHDRAWAL,30.0,30.0,1
4364,312,WITHDRAWAL,14.6,14.6,1
4365,200,WITHDRAWAL,14.6,14.6,1
4367,132,WITHDRAWAL,7370.2,7370.2,1
4381,32,WITHDRAWAL,1200.0,1200.0,1
4390,487,WITHDRAWAL,1400.0,1414.6,2
4399,32,WITHDRAWAL,14.6,4614.6,2
4404,137,WITHDRAWAL,787.0,4251.0,2
4407,184,WITHDRAWAL,20100.0,20100.0,1
4419,278,WITHDRAWAL,3362.0,3362.0,1
4422,360,WITHDRAWAL,4320.0,4320.0,1
4427,248,WITHDRAWAL,14.6,14.6,1
4430,103,WITHDRAWAL,19600.0,19600.0,1
4432,221,WITHDRAWAL,17200.0,17200.0,1
4442,336,WITHDRAWAL,2000.0,19500.0,4
4445,137,WITHDRAWAL,2880.0,6344.0,2
4453,447,WITHDRAWAL,14400.0,19954.0,2
4457,263,WITHDRAWAL,6145.0,6145.0,1
4468,286,WITHDRAWAL,14.6,14.6,1
4497,487,WITHDRAWAL,1900.0,11814.6,3
4501,65,WITHDRAWAL,3315.0,6716.0,2
4502,337,WITHDRAWAL,1100.0,1100.0,1
4512,257,WITHDRAWAL,14.6,14.6,1
4517,95,WITHDRAWAL,4200.0,4200.0,1
4529,200,WITHDRAWAL,14.6,6114.6,2
4533,51,WITHDRAWAL,2057.0,2057.0,1
4535,255,WITHDRAWAL,20700.0,20700.0,1
4538,169,WITHDRAWAL,3500.0,3500.0,1
4550,200,WITHDRAWAL,2700.0,2700.0,1
4554,52,WITHDRAWAL,14.6,3114.6,2
4564,458,WITHDRAWAL,9586.0,9586.0,1
4570,312,WITHDRAWAL,3100.0,3100.0,1
4572,84,WITHDRAWAL,12452.0,12452.0,1
4575,10,WITHDRAWAL,3360.0,8000.0,3
4584,248,WITHDRAWAL,5700.0,5700.0,1
4585,116,WITHDRAWAL,1560.0,7200.0,3
4594,263,WITHDRAWAL,30.0,1230.0,2
4597,329,WITHDRAWAL,792.0,792.0,1
4600,303,WITHDRAWAL,8100.0,8100.0,1
4605,133,WITHDRAWAL,4943.0,10066.0,2
4620,418,WITHDRAWAL,3360.0,14356.0,3
4624,282,WITHDRAWAL,802.0,10322.0,3
4633,95,WITHDRAWAL,26000.0,27800.0,2
4635,417,WITHDRAWAL,36700.0,36700.0,1
4636,108,WITHDRAWAL,10600.0,10600.0,1
4637,500,WITHDRAWAL,539.0,3806.0,2
4644,56,WITHDRAWAL,3120.0,3120.0,1
4668,217,WITHDRAWAL,14.6,14.6,1
4669,65,WITHDRAWAL,4600.0,7915.0,2
4670,108,WITHDRAWAL,14300.0,14300.0,1
4673,51,WITHDRAWAL,2074.0,2074.0,1
4679,125,WITHDRAWAL,100.0,100.0,1
4713,65,WITHDRAWAL,3401.0,4087.0,2
4714,84,WITHDRAWAL,17100.0,17200.0,2
4723,84,WITHDRAWAL,12452.0,12452.0,1
4724,256,WITHDRAWAL,17800.0,17800.0,1
4732,84,WITHDRAWAL,100.0,100.0,1
4744,221,WITHDRAWAL,7896.0,7896.0,1
4750,480,WITHDRAWAL,17600.0,17600.0,1
4751,56,WITHDRAWAL,8080.0,8080.0,1
4763,184,WITHDRAWAL,14.6,1914.6,2
4764,455,WITHDRAWAL,800.0,9139.0,2
4771,487,WITHDRAWAL,5000.0,5000.0,1
4773,282,WITHDRAWAL,7531.0,10373.0,3
4789,282,WITHDRAWAL,7531.0,26833.0,3
4799,412,WITHDRAWAL,11400.0,11400.0,1
4806,132,WITHDRAWAL,100.0,7000.0,2
4813,210,WITHDRAWAL,10200.0,17734.0,2
4838,429,WITHDRAWAL,10000.0,10014.6,2
4845,170,WITHDRAWAL,1300.0,1300.0,1
4859,32,WITHDRAWAL,14800.0,14800.0,1
4871,263,WITHDRAWAL,30.0,30.0,1
4873,125,WITHDRAWAL,100.0,13500.0,3
4881,122,WITHDRAWAL,20800.0,20800.0,1
4888,336,WITHDRAWAL,14.6,14.6,1
4900,51,WITHDRAWAL,3700.0,5774.0,2
4901,420,WITHDRAWAL,14.6,14.6,1
4907,303,WITHDRAWAL,8400.0,8400.0,1
4914,355,WITHDRAWAL,6000.0,6030.0,2
4921,120,WITHDRAWAL,30.0,30.0,1
4936,336,WITHDRAWAL,14.6,14.6,1
4944,131,WITHDRAWAL,14.6,14.6,1
4949,226,WITHDRAWAL,14.6,14.6,1
4960,360,WITHDRAWAL,14.6,14.6,1
4965,248,WITHDRAWAL,23700.0,27300.0,2
4975,532,WITHDRAWAL,4800.0,4800.0,1
4997,458,WITHDRAWAL,8400.0,10900.0,2
5001,429,WITHDRAWAL,5286.0,5286.0,1
5018,399,WITHDRAWAL,14.6,14.6,1
5022,108,WITHDRAWAL,11100.0,11114.6,2
5024,429,WITHDRAWAL,1900.0,1900.0,1
5025,336,WITHDRAWAL,4067.0,4067.0,1
5049,337,WITHDRAWAL,5400.0,65000.0,2
5056,447,WITHDRAWAL,14.6,14.6,1
5069,200,WITHDRAWAL,2500.0,19300.0,2
5074,455,WITHDRAWAL,8339.0,8339.0,1
5083,348,WITHDRAWAL,4200.0,4700.0,2
5095,159,WITHDRAWAL,14200.0,22894.0,2
5097,348,WITHDRAWAL,7300.0,7314.6,2
5101,503,WITHDRAWAL,14.6,14.6,1
5102,355,WITHDRAWAL,5012.0,5012.0,1
5107,253,WITHDRAWAL,840.0,840.0,1
5135,330,WITHDRAWAL,2280.0,2280.0,1
5142,500,WITHDRAWAL,55400.0,98400.0,2
5148,491,WITHDRAWAL,9500.0,9500.0,1
5159,248,WITHDRAWAL,21300.0,21300.0,1
5164,10,WITHDRAWAL,8500.0,8500.0,1
5190,336,WITHDRAWAL,16100.0,16100.0,1
5193,122,WITHDRAWAL,14.6,14.6,1
5204,429,WITHDRAWAL,14.6,2114.6,2
5208,418,WITHDRAWAL,9316.0,17116.0,2
5226,179,WITHDRAWAL,23900.0,23900.0,1
5237,95,WITHDRAWAL,2500.0,2514.6,2
5246,418,WITHDRAWAL,9316.0,20916.0,2
5248,312,WITHDRAWAL,7814.0,7814.0,1
5255,532,WITHDRAWAL,47000.0,47000.0,1
5265,210,WITHDRAWAL,4080.0,11614.0,2
5275,257,WITHDRAWAL,14166.0,14166.0,1
5276,133,WITHDRAWAL,5123.0,28523.0,2
5281,75,WITHDRAWAL,4560.0,4574.6,2
5288,120,WITHDRAWAL,30.0,12630.0,2
5298,221,WITHDRAWAL,11600.0,11600.0,1
5309,169,WITHDRAWAL,4975.0,4975.0,1
5323,360,WITHDRAWAL,600.0,600.0,1
5330,491,WITHDRAWAL,2200.0,2800.0,2
5332,108,WITHDRAWAL,5920.0,5920.0,1
5348,458,WITHDRAWAL,9586.0,18786.0,2
5388,56,WITHDRAWAL,14.6,14.6,1
5401,455,WITHDRAWAL,3100.0,3114.6,2
5404,75,WITHDRAWAL,2640.0,2640.0,1
5410,108,WITHDRAWAL,2600.0,4000.0,2
5420,526,WITHDRAWAL,15900.0,15900.0,1
5439,360,WITHDRAWAL,14.6,14.6,1
5447,418,WITHDRAWAL,5900.0,15216.0,2
5450,458,WITHDRAWAL,4000.0,4000.0,1
5454,7,WITHDRAWAL,4880.0,4880.0,1
5462,217,WITHDRAWAL,14.6,14.6,1
5479,337,WITHDRAWAL,14.6,14.6,1
5486,285,WITHDRAWAL,840.0,20420.0,3
5493,263,WITHDRAWAL,30.0,30.0,1
5504,191,WITHDRAWAL,14.6,14.6,1
5520,348,WITHDRAWAL,16500.0,16500.0,1
5533,120,WITHDRAWAL,30.0,30.0,1
5537,447,WITHDRAWAL,800.0,6354.0,2
5552,500,WITHDRAWAL,3267.0,3267.0,1
5555,52,WITHDRAWAL,3100.0,3100.0,1
5559,329,WITHDRAWAL,600.0,600.0,1
5566,414,WITHDRAWAL,14.6,13314.6,2
5583,500,WITHDRAWAL,33200.0,33200.0,1
5591,108,WITHDRAWAL,14.6,14.6,1
5609,19,WITHDRAWAL,1400.0,1400.0,1
5612,179,WITHDRAWAL,30.0,30.0,1
5629,418,WITHDRAWAL,9316.0,9316.0,1
5631,336,WITHDRAWAL,4067.0,4067.0,1
5632,242,WITHDRAWAL,14200.0,14200.0,1
5651,189,WITHDRAWAL,13000.0,13750.0,2
5660,75,WITHDRAWAL,15000.0,15014.6,2
5664,418,WITHDRAWAL,2300.0,11616.0,2
5669,356,WITHDRAWAL,9500.0,9514.6,2
5671,491,WITHDRAWAL,14.6,12214.6,2
5672,189,WITHDRAWAL,360.0,1110.0,2
5673,65,WITHDRAWAL,3315.0,6716.0,2
5675,56,WITHDRAWAL,4300.0,4314.6,2
5677,217,WITHDRAWAL,14.6,14.6,1
5680,116,WITHDRAWAL,14.6,14.6,1
5682,360,WITHDRAWAL,2400.0,2400.0,1
5683,84,WITHDRAWAL,12452.0,20852.0,2
5688,56,WITHDRAWAL,14.6,2774.6,2
5690,348,WITHDRAWAL,9300.0,9300.0,1
5692,242,WITHDRAWAL,1062.0,1062.0,1
5701,19,WITHDRAWAL,14.6,14.6,1
5704,268,WITHDRAWAL,3121.0,3121.0,1
5721,312,WITHDRAWAL,7814.0,7814.0,1
5724,191,WITHDRAWAL,38800.0,38800.0,1
5735,532,WITHDRAWAL,14.6,14.6,1
5755,500,WITHDRAWAL,14.6,14.6,1
5764,133,WITHDRAWAL,4943.0,10066.0,2
5774,417,WITHDRAWAL,8400.0,8400.0,1
5789,256,WITHDRAWAL,1900.0,6300.0,2
5794,336,WITHDRAWAL,4067.0,4067.0,1
5811,405,WITHDRAWAL,3579.0,38776.0,3
5847,210,WITHDRAWAL,13600.0,21134.0,2
5849,418,WITHDRAWAL,14.6,14.6,1
5861,56,WITHDRAWAL,6500.0,6500.0,1
5882,51,WITHDRAWAL,14.6,14.6,1
5894,189,WITHDRAWAL,18500.0,18500.0,1
5896,255,WITHDRAWAL,14.6,30214.6,2
5900,120,WITHDRAWAL,30.0,30.0,1
5926,242,WITHDRAWAL,16400.0,16400.0,1
5929,19,WITHDRAWAL,15900.0,15914.6,2
5947,200,WITHDRAWAL,800.0,800.0,1
5949,217,WITHDRAWAL,14.6,14.6,1
5955,412,WITHDRAWAL,8727.0,8727.0,1
5959,453,WITHDRAWAL,800.0,800.0,1
5960,420,WITHDRAWAL,500.0,514.6,2
5970,384,WITHDRAWAL,12400.0,12400.0,1
5971,37,WITHDRAWAL,2317.0,2414.0,2
5976,491,WITHDRAWAL,14.6,14.6,1
5977,122,WITHDRAWAL,15900.0,15900.0,1
5981,253,WITHDRAWAL,21200.0,21200.0,1
5982,116,WITHDRAWAL,5529.0,36929.0,2
5984,10,WITHDRAWAL,14.6,614.6,2
5987,159,WITHDRAWAL,14.6,14.6,1
5998,19,WITHDRAWAL,2300.0,2300.0,1
6001,248,WITHDRAWAL,17400.0,17400.0,1
6005,356,WITHDRAWAL,14.6,14.6,1
6007,257,WITHDRAWAL,14166.0,14166.0,1
6021,414,WITHDRAWAL,7870.0,7870.0,1
6043,447,WITHDRAWAL,5554.0,5554.0,1
6049,137,WITHDRAWAL,3464.0,41224.0,3
6051,491,WITHDRAWAL,500.0,3400.0,2
6060,455,WITHDRAWAL,3300.0,3300.0,1
6062,10,WITHDRAWAL,14.6,14.6,1
6074,418,WITHDRAWAL,14.6,14.6,1
6083,418,WITHDRAWAL,4700.0,14016.0,2
6087,56,WITHDRAWAL,3900.0,3914.6,2
6108,10,WITHDRAWAL,14.6,14.6,1
6116,455,WITHDRAWAL,8339.0,8339.0,1
6119,336,WITHDRAWAL,4067.0,8667.0,3
6121,312,WITHDRAWAL,1300.0,1300.0,1
6122,418,WITHDRAWAL,12300.0,12300.0,1
6125,336,WITHDRAWAL,14.6,14.6,1
6128,179,WITHDRAWAL,4608.0,4608.0,1
6138,56,WITHDRAWAL,14.6,14.6,1
6148,503,WITHDRAWAL,14.6,14.6,1
6154,210,WITHDRAWAL,3000.0,3000.0,1
6168,355,WITHDRAWAL,2927.0,2927.0,1
6173,132,WITHDRAWAL,9400.0,9400.0,1
6177,217,WITHDRAWAL,3459.0,3459.0,1
6189,255,WITHDRAWAL,27400.0,27400.0,1
6191,355,WITHDRAWAL,2927.0,2927.0,1
6198,503,WITHDRAWAL,600.0,600.0,1
6204,116,WITHDRAWAL,5529.0,5529.0,1
6216,286,WITHDRAWAL,9848.0,9848.0,1
6229,56,WITHDRAWAL,2400.0,2400.0,1
6232,169,WITHDRAWAL,14.6,14.6,1
6243,108,WITHDRAWAL,7100.0,7100.0,1
6249,32,WITHDRAWAL,14.6,14.6,1
6262,480,WITHDRAWAL,4687.0,4687.0,1
6266,51,WITHDRAWAL,2057.0,17057.0,2
6267,75,WITHDRAWAL,5120.0,5120.0,1
6281,221,WITHDRAWAL,14.6,14.6,1
6284,32,WITHDRAWAL,14.6,3814.6,2
6308,355,WITHDRAWAL,2927.0,2927.0,1
6326,125,WITHDRAWAL,32400.0,80700.0,3
6343,417,WITHDRAWAL,14.6,14.6,1
6344,10,WITHDRAWAL,14.6,5774.6,2
6357,242,WITHDRAWAL,1320.0,1320.0,1
6362,424,WITHDRAWAL,5640.0,21240.0,2
6366,84,WITHDRAWAL,100.0,100.0,1
6367,32,WITHDRAWAL,14.6,14.6,1
6392,532,WITHDRAWAL,22900.0,22914.6,2
6396,257,WITHDRAWAL,64500.0,64500.0,1
6417,526,WITHDRAWAL,5074.0,5074.0,1
6424,420,WITHDRAWAL,14.6,14.6,1
6427,122,WITHDRAWAL,21300.0,21300.0,1
6428,412,WITHDRAWAL,11300.0,11300.0,1
6432,526,WITHDRAWAL,2280.0,8314.0,3
6440,32,WITHDRAWAL,13200.0,13200.0,1
6455,458,WITHDRAWAL,9586.0,9586.0,1
6467,491,WITHDRAWAL,1200.0,1200.0,1
6468,37,WITHDRAWAL,2317.0,7914.0,3
6476,217,WITHDRAWAL,9900.0,9914.6,2
6499,278,WITHDRAWAL,14.6,14.6,1
6503,200,WITHDRAWAL,4100.0,4100.0,1
6504,458,WITHDRAWAL,14.6,8314.6,2
6527,491,WITHDRAWAL,14.6,11214.6,2
6532,336,WITHDRAWAL,14.6,14.6,1
6533,257,WITHDRAWAL,8400.0,8414.6,2
6535,420,WITHDRAWAL,600.0,7792.0,2
6549,242,WITHDRAWAL,14.6,14.6,1
6564,414,WITHDRAWAL,3480.0,3480.0,1
6569,184,WITHDRAWAL,13700.0,13700.0,1
6576,360,WITHDRAWAL,20000.0,20014.6,2
6577,458,WITHDRAWAL,14.6,14.6,1
6580,120,WITHDRAWAL,41900.0,41930.0,2
6583,412,WITHDRAWAL,8727.0,8727.0,1
6585,7,WITHDRAWAL,4680.0,4680.0,1
6591,95,WITHDRAWAL,22900.0,22900.0,1
6599,200,WITHDRAWAL,3400.0,3400.0,1
6600,282,WITHDRAWAL,5040.0,5054.6,2
6605,131,WITHDRAWAL,6904.0,11504.0,2
6608,51,WITHDRAWAL,14.6,14.6,1
6615,131,WITHDRAWAL,14.6,14.6,1
6618,487,WITHDRAWAL,10684.0,14784.0,2
6626,336,WITHDRAWAL,2400.0,4300.0,2
6627,120,WITHDRAWAL,3965.0,3965.0,1
6634,253,WITHDRAWAL,1000.0,1000.0,1
6641,414,WITHDRAWAL,7870.0,7870.0,1
6651,286,WITHDRAWAL,9848.0,9848.0,1
6654,285,WITHDRAWAL,18800.0,18800.0,1
6657,526,WITHDRAWAL,5074.0,5074.0,1
6667,137,WITHDRAWAL,14.6,14.6,1
6678,248,WITHDRAWAL,14.6,14.6,1
6680,95,WITHDRAWAL,14.6,2894.6,2
6681,329,WITHDRAWAL,3110.0,16402.0,3
6687,10,WITHDRAWAL,14.6,14.6,1
6694,500,WITHDRAWAL,539.0,3806.0,2
6695,278,WITHDRAWAL,1300.0,24914.6,3
6702,56,WITHDRAWAL,8080.0,8080.0,1
6707,424,WITHDRAWAL,4591.0,4591.0,1
6715,429,WITHDRAWAL,17300.0,17300.0,1
6717,336,WITHDRAWAL,14.6,14.6,1
6745,120,WITHDRAWAL,5700.0,9665.0,2
6759,440,WITHDRAWAL,9200.0,16781.0,3
6771,144,WITHDRAWAL,30.0,30.0,1
6780,285,WITHDRAWAL,14.6,14.6,1
6788,125,WITHDRAWAL,44900.0,44900.0,1
6814,19,WITHDRAWAL,18200.0,18200.0,1
6840,65,WITHDRAWAL,3000.0,3000.0,1
6846,272,WITHDRAWAL,1100.0,4014.6,3
6849,253,WITHDRAWAL,3700.0,3700.0,1
6851,84,WITHDRAWAL,5700.0,5700.0,1
6857,503,WITHDRAWAL,7175.0,7175.0,1
6871,32,WITHDRAWAL,600.0,600.0,1
6874,120,WITHDRAWAL,2700.0,2700.0,1
6879,263,WITHDRAWAL,6145.0,6145.0,1
6887,133,WITHDRAWAL,30.0,6630.0,2
6899,137,WITHDRAWAL,2040.0,2040.0,1
6906,312,WITHDRAWAL,1200.0,5100.0,3
6913,125,WITHDRAWAL,100.0,3700.0,2
6925,312,WITHDRAWAL,1700.0,9514.0,2
6936,52,WITHDRAWAL,12400.0,12400.0,1
6944,268,WITHDRAWAL,3121.0,3121.0,1
6948,303,WITHDRAWAL,2500.0,2500.0,1
6950,355,WITHDRAWAL,2927.0,13127.0,2
6957,286,WITHDRAWAL,13000.0,13000.0,1
6963,429,WITHDRAWAL,8600.0,8600.0,1
6975,51,WITHDRAWAL,2074.0,2074.0,1
6988,491,WITHDRAWAL,14800.0,14800.0,1
6999,189,WITHDRAWAL,750.0,750.0,1
7008,189,WITHDRAWAL,4244.0,16004.0,3
7009,399,WITHDRAWAL,21500.0,21500.0,1
7015,526,WITHDRAWAL,720.0,5794.0,2
7029,131,WITHDRAWAL,14.6,14.6,1
7037,256,WITHDRAWAL,14.6,14.6,1
7038,399,WITHDRAWAL,24300.0,24300.0,1
7042,75,WITHDRAWAL,14.6,14.6,1
7053,256,WITHDRAWAL,14.6,14.6,1
7054,356,WITHDRAWAL,14.6,14.6,1
7056,412,WITHDRAWAL,12300.0,21027.0,2
7069,7,WITHDRAWAL,14.6,14.6,1
7072,217,WITHDRAWAL,3459.0,3459.0,1
7081,256,WITHDRAWAL,14.6,14.6,1
7083,263,WITHDRAWAL,12300.0,12300.0,1
7104,356,WITHDRAWAL,14.6,14.6,1
7128,179,WITHDRAWAL,4608.0,4608.0,1
7131,256,WITHDRAWAL,13400.0,13400.0,1
7139,491,WITHDRAWAL,14.6,14.6,1
7143,217,WITHDRAWAL,14.6,14.6,1
7144,51,WITHDRAWAL,2057.0,18057.0,2
7147,95,WITHDRAWAL,14200.0,21240.0,2
7157,285,WITHDRAWAL,14.6,14.6,1
7165,424,WITHDRAWAL,21300.0,21300.0,1
7168,211,WITHDRAWAL,14.6,14.6,1
7169,253,WITHDRAWAL,6600.0,6600.0,1
7175,304,WITHDRAWAL,11400.0,11400.0,1
7176,169,WITHDRAWAL,4975.0,4975.0,1
7189,257,WITHDRAWAL,14166.0,14166.0,1
7203,56,WITHDRAWAL,2800.0,2814.6,2
7204,120,WITHDRAWAL,3965.0,3965.0,1
7209,355,WITHDRAWAL,2500.0,2500.0,1
7214,84,WITHDRAWAL,100.0,100.0,1
7216,263,WITHDRAWAL,6145.0,6145.0,1
7222,170,WITHDRAWAL,16400.0,16400.0,1
7225,217,WITHDRAWAL,9500.0,9500.0,1
7226,48,WITHDRAWAL,14.6,14.6,1
7231,429,WITHDRAWAL,1600.0,1600.0,1
7236,52,WITHDRAWAL,560.0,560.0,1
7242,7,WITHDRAWAL,4880.0,4880.0,1
7251,32,WITHDRAWAL,1900.0,1900.0,1
7257,285,WITHDRAWAL,14.6,14.6,1
7270,75,WITHDRAWAL,1440.0,1440.0,1
7280,144,WITHDRAWAL,30.0,23530.0,3
7289,412,WITHDRAWAL,6100.0,6100.0,1
7316,487,WITHDRAWAL,17100.0,17100.0,1
7317,122,WITHDRAWAL,14.6,14.6,1
7322,420,WITHDRAWAL,7192.0,7192.0,1
7339,248,WITHDRAWAL,22300.0,22300.0,1
7348,217,WITHDRAWAL,14.6,14.6,1
7355,272,WITHDRAWAL,2800.0,10254.0,2
7356,217,WITHDRAWAL,11700.0,11700.0,1
7360,420,WITHDRAWAL,8500.0,8500.0,1
7371,429,WITHDRAWAL,14.6,13314.6,2
7379,418,WITHDRAWAL,9700.0,9700.0,1
7402,429,WITHDRAWAL,5286.0,5286.0,1
7411,417,WITHDRAWAL,33800.0,33800.0,1
7414,405,WITHDRAWAL,4500.0,4500.0,1
7419,56,WITHDRAWAL,4900.0,4900.0,1
7427,418,WITHDRAWAL,2900.0,2900.0,1
7429,418,WITHDRAWAL,9316.0,9316.0,1
7435,189,WITHDRAWAL,360.0,12210.0,3
7463,169,WITHDRAWAL,4975.0,4975.0,1
7464,429,WITHDRAWAL,900.0,4700.0,2
7476,500,WITHDRAWAL,539.0,3806.0,2
7486,7,WITHDRAWAL,18700.0,18700.0,1
7489,360,WITHDRAWAL,15600.0,15600.0,1
7492,278,WITHDRAWAL,20200.0,20200.0,1
7495,440,WITHDRAWAL,14.6,2114.6,2
7509,95,WITHDRAWAL,17800.0,17800.0,1
7513,491,WITHDRAWAL,14.6,14.6,1
7531,356,WITHDRAWAL,13800.0,13814.6,2
7537,211,WITHDRAWAL,14.6,14.6,1
7557,200,WITHDRAWAL,4800.0,4800.0,1
7569,184,WITHDRAWAL,14.6,1814.6,2
7570,360,WITHDRAWAL,17500.0,17500.0,1
7572,221,WITHDRAWAL,7896.0,7896.0,1
7573,453,WITHDRAWAL,14.6,14.6,1
7590,226,WITHDRAWAL,14.6,14.6,1
7595,242,WITHDRAWAL,14.6,14.6,1
7600,48,WITHDRAWAL,14200.0,19000.0,2
7603,37,WITHDRAWAL,97.0,6797.0,2
7623,429,WITHDRAWAL,2500.0,2500.0,1
7662,491,WITHDRAWAL,2100.0,13990.0,4
7663,384,WITHDRAWAL,30.0,70530.0,2
7672,170,WITHDRAWAL,17500.0,17500.0,1
7675,256,WITHDRAWAL,19000.0,19000.0,1
7678,440,WITHDRAWAL,2080.0,2080.0,1
7687,75,WITHDRAWAL,14.6,14.6,1
7695,268,WITHDRAWAL,3121.0,3121.0,1
7697,10,WITHDRAWAL,4400.0,4400.0,1
7698,170,WITHDRAWAL,14900.0,14900.0,1
7700,458,WITHDRAWAL,9586.0,9586.0,1
7707,355,WITHDRAWAL,2927.0,2927.0,1
7710,285,WITHDRAWAL,14.6,1814.6,2
7749,399,WITHDRAWAL,22400.0,22400.0,1
7751,169,WITHDRAWAL,2700.0,2700.0,1
7757,108,WITHDRAWAL,17400.0,17400.0,1
7759,95,WITHDRAWAL,5040.0,26280.0,3
7768,189,WITHDRAWAL,3200.0,3950.0,2
7773,304,WITHDRAWAL,14800.0,29167.0,2
7779,125,WITHDRAWAL,30800.0,30800.0,1
7780,337,WITHDRAWAL,14.6,14.6,1
7817,133,WITHDRAWAL,1600.0,1600.0,1
7831,356,WITHDRAWAL,14000.0,14014.6,2
7836,200,WITHDRAWAL,400.0,400.0,1
7840,132,WITHDRAWAL,17000.0,17000.0,1
7854,108,WITHDRAWAL,16800.0,16800.0,1
7858,131,WITHDRAWAL,2700.0,2700.0,1
7864,169,WITHDRAWAL,14.6,14.6,1
7868,268,WITHDRAWAL,14.6,14.6,1
7872,249,WITHDRAWAL,14.6,11414.6,2
7887,420,WITHDRAWAL,14.6,14.6,1
7891,512,WITHDRAWAL,14.6,14.6,1
7916,440,WITHDRAWAL,1300.0,1300.0,1
7949,103,WITHDRAWAL,18100.0,24700.0,2
7950,355,WITHDRAWAL,4800.0,4830.0,2
7955,360,WITHDRAWAL,1000.0,1014.6,2
7959,491,WITHDRAWAL,13800.0,13800.0,1
7968,285,WITHDRAWAL,13400.0,13414.6,2
7971,440,WITHDRAWAL,1920.0,1920.0,1
7975,19,WITHDRAWAL,16700.0,19400.0,2
7985,272,WITHDRAWAL,14.6,14.6,1
8025,116,WITHDRAWAL,21280.0,21280.0,1
8029,336,WITHDRAWAL,800.0,814.6,2
8032,285,WITHDRAWAL,1440.0,1440.0,1
8038,429,WITHDRAWAL,14.6,14.6,1
8046,512,WITHDRAWAL,26800.0,26800.0,1
8110,133,WITHDRAWAL,30.0,30.0,1
8113,133,WITHDRAWAL,19500.0,84100.0,2
8123,95,WITHDRAWAL,6700.0,6700.0,1
8136,84,WITHDRAWAL,4200.0,4300.0,2
8140,144,WITHDRAWAL,15800.0,15800.0,1
8141,458,WITHDRAWAL,9586.0,13086.0,2
8153,65,WITHDRAWAL,14.6,14.6,1
8158,95,WITHDRAWAL,14.6,2414.6,2
8164,56,WITHDRAWAL,14.6,7014.6,2
8174,217,WITHDRAWAL,14.6,14.6,1
8175,487,WITHDRAWAL,9900.0,9914.6,2
8200,458,WITHDRAWAL,9586.0,15986.0,2
8203,414,WITHDRAWAL,9000.0,9000.0,1
8207,131,WITHDRAWAL,6904.0,6904.0,1
8216,330,WITHDRAWAL,18000.0,18000.0,1
8227,242,WITHDRAWAL,1062.0,1062.0,1
8229,414,WITHDRAWAL,5500.0,5500.0,1
8236,420,WITHDRAWAL,3900.0,3900.0,1
8246,84,WITHDRAWAL,2200.0,2200.0,1
8258,51,WITHDRAWAL,2074.0,2074.0,1
8266,453,WITHDRAWAL,1300.0,4000.0,2
8268,286,WITHDRAWAL,18800.0,18800.0,1
8269,133,WITHDRAWAL,4943.0,33466.0,3
8285,453,WITHDRAWAL,7012.0,7012.0,1
8295,304,WITHDRAWAL,16600.0,30967.0,2
8309,51,WITHDRAWAL,2600.0,4674.0,2
8323,418,WITHDRAWAL,9316.0,10156.0,2
8328,440,WITHDRAWAL,2000.0,2000.0,1
8333,211,WITHDRAWAL,14.6,14.6,1
8342,458,WITHDRAWAL,6200.0,6214.6,2
8356,356,WITHDRAWAL,10900.0,14200.0,2
8365,52,WITHDRAWAL,14.6,14.6,1
8373,132,WITHDRAWAL,3600.0,3700.0,2
8374,125,WITHDRAWAL,19200.0,19200.0,1
8389,249,WITHDRAWAL,1876.0,1876.0,1
8401,272,WITHDRAWAL,34700.0,34700.0,1
8406,447,WITHDRAWAL,14.6,14.6,1
8407,405,WITHDRAWAL,9632.0,13211.0,2
8408,95,WITHDRAWAL,3400.0,19254.6,3
8414,330,WITHDRAWAL,3520.0,29820.0,2
8426,337,WITHDRAWAL,14.6,14.6,1
8428,303,WITHDRAWAL,14.6,2314.6,2
8431,249,WITHDRAWAL,5618.0,5618.0,1
8432,131,WITHDRAWAL,14.6,14.6,1
8439,131,WITHDRAWAL,2600.0,5200.0,2
8442,272,WITHDRAWAL,14.6,14.6,1
8446,65,WITHDRAWAL,14400.0,14400.0,1
8454,116,WITHDRAWAL,5529.0,5529.0,1
8456,75,WITHDRAWAL,14.6,14.6,1
8467,170,WITHDRAWAL,14.6,16314.6,2
8488,356,WITHDRAWAL,14.6,12314.6,2
8498,526,WITHDRAWAL,13100.0,15020.0,2
8505,330,WITHDRAWAL,14.6,14.6,1
8509,242,WITHDRAWAL,18700.0,18700.0,1
8513,285,WITHDRAWAL,14.6,14.6,1
8516,65,WITHDRAWAL,26800.0,26800.0,1
8528,132,WITHDRAWAL,100.0,45500.0,2
8530,56,WITHDRAWAL,14.6,14.6,1
8542,159,WITHDRAWAL,8694.0,15894.0,2
