,account_id,trans_type,amount,total_withdrawals_5d,num_withdrawals_5d
10434,334,WITHDRAWAL,1168.0,1168.0,1
10435,36,WITHDRAWAL,3000.0,5280.0,2
10442,73,WITHDRAWAL,4480.0,4494.6,2
10444,34,WITHDRAWAL,502.0,502.0,1
10447,78,WITHDRAWAL,8500.0,11000.0,2
10448,188,WITHDRAWAL,14.6,14.6,1
10451,327,WITHDRAWAL,3805.0,7057.0,2
10457,274,WITHDRAWAL,5300.0,15186.0,2
10473,36,WITHDRAWAL,9800.0,9800.0,1
10474,280,WITHDRAWAL,4694.0,4694.0,1
10479,446,WITHDRAWAL,2400.0,6720.0,2
10481,365,WITHDRAWAL,5.0,6805.0,2
10492,344,WITHDRAWAL,14.6,14.6,1
10496,535,WITHDRAWAL,500.0,500.0,1
10500,228,WITHDRAWAL,1440.0,7080.0,3
10507,395,WITHDRAWAL,960.0,960.0,1
10508,365,WITHDRAWAL,5.0,5.0,1
10515,322,WITHDRAWAL,14.6,14.6,1
10521,510,WITHDRAWAL,30.0,30.0,1
10525,274,WITHDRAWAL,600.0,600.0,1
10528,437,WITHDRAWAL,3106.0,3826.0,2
10540,334,WITHDRAWAL,1080.0,4320.0,2
10542,29,WITHDRAWAL,6871.0,10231.0,2
10543,344,WITHDRAWAL,1683.0,6422.0,2
10544,172,WITHDRAWAL,1680.0,4920.0,3
10545,280,WITHDRAWAL,3334.0,8028.0,2
10552,289,WITHDRAWAL,1500.0,3800.0,2
10559,2,WITHDRAWAL,3200.0,10466.0,2
10587,446,WITHDRAWAL,15800.0,15800.0,1
10603,361,WITHDRAWAL,1941.0,1941.0,1
10606,280,WITHDRAWAL,14.6,14.6,1
10613,25,WITHDRAWAL,164.0,98474.0,4
10615,346,WITHDRAWAL,7875.0,12915.0,2
10631,497,WITHDRAWAL,14.6,14.6,1
10632,365,WITHDRAWAL,5.0,5.0,1
10636,334,WITHDRAWAL,2374.0,3542.0,2
10637,100,WITHDRAWAL,598.0,7927.0,2
10642,446,WITHDRAWAL,6941.0,6941.0,1
10645,426,WITHDRAWAL,7497.0,12584.2,3
10653,59,WITHDRAWAL,695.0,695.0,1
10654,29,WITHDRAWAL,6871.0,6871.0,1
10661,365,WITHDRAWAL,9.0,4914.0,3
10695,100,WITHDRAWAL,7329.0,10209.0,2
10697,361,WITHDRAWAL,2900.0,2914.6,2
10713,172,WITHDRAWAL,14.6,5534.6,2
10724,188,WITHDRAWAL,3120.0,8400.0,2
10745,59,WITHDRAWAL,3200.0,3200.0,1
10754,494,WITHDRAWAL,207.0,207.0,1
10757,346,WITHDRAWAL,14.6,14.6,1
10771,78,WITHDRAWAL,4600.0,7000.0,3
10772,535,WITHDRAWAL,62.0,62.0,1
10796,497,WITHDRAWAL,12320.0,15120.0,2
10805,477,WITHDRAWAL,254.0,9814.0,4
10811,395,WITHDRAWAL,14300.0,14300.0,1
10812,535,WITHDRAWAL,8900.0,9727.0,3
10813,334,WITHDRAWAL,1168.0,1168.0,1
10815,34,WITHDRAWAL,6070.0,6572.0,2
10828,497,WITHDRAWAL,14.6,2914.6,2
10831,228,WITHDRAWAL,1946.0,1946.0,1
10840,446,WITHDRAWAL,14.6,14.6,1
10844,437,WITHDRAWAL,5300.0,18100.0,2
10848,73,WITHDRAWAL,6061.0,6061.0,1
10849,100,WITHDRAWAL,14.6,1934.6,2
10852,477,WITHDRAWAL,3900.0,3914.6,2
10853,437,WITHDRAWAL,3106.0,3106.0,1
10859,172,WITHDRAWAL,4221.0,19321.0,2
10862,29,WITHDRAWAL,1200.0,2760.0,2
10865,289,WITHDRAWAL,600.0,600.0,1
10871,119,WITHDRAWAL,13100.0,13100.0,1
10879,395,WITHDRAWAL,4036.0,17336.0,2
10883,497,WITHDRAWAL,14.6,14.6,1
10886,535,WITHDRAWAL,2200.0,2200.0,1
10896,334,WITHDRAWAL,11500.0,16540.0,2
10920,59,WITHDRAWAL,695.0,695.0,1
10930,280,WITHDRAWAL,2280.0,2294.6,2
10935,2,WITHDRAWAL,7266.0,22866.0,3
10939,100,WITHDRAWAL,598.0,7927.0,2
10943,36,WITHDRAWAL,14200.0,14200.0,1
10947,477,WITHDRAWAL,18500.0,18500.0,1
10957,446,WITHDRAWAL,1400.0,17000.0,2
10968,36,WITHDRAWAL,600.0,2520.0,2
10969,34,WITHDRAWAL,3900.0,3900.0,1
10977,395,WITHDRAWAL,3871.0,3871.0,1
10981,73,WITHDRAWAL,9500.0,9500.0,1
10996,176,WITHDRAWAL,4564.0,6888.3,3
11008,437,WITHDRAWAL,14.6,14.6,1
11009,477,WITHDRAWAL,2660.0,2660.0,1
11024,395,WITHDRAWAL,16100.0,21816.0,3
11033,365,WITHDRAWAL,11528.0,11528.0,1
11037,73,WITHDRAWAL,2300.0,21001.0,3
11042,327,WITHDRAWAL,9900.0,13152.0,2
11047,119,WITHDRAWAL,14.6,14914.6,3
11050,344,WITHDRAWAL,4739.0,4739.0,1
11061,119,WITHDRAWAL,8252.0,8252.0,1
11068,510,WITHDRAWAL,2442.0,3485.0,2
11074,494,WITHDRAWAL,8728.0,8728.0,1
11076,535,WITHDRAWAL,62.0,62.0,1
11085,188,WITHDRAWAL,840.0,11626.0,3
11093,494,WITHDRAWAL,14.6,14.6,1
11098,119,WITHDRAWAL,14400.0,14400.0,1
11105,494,WITHDRAWAL,8728.0,8728.0,1
11117,535,WITHDRAWAL,14.6,14.6,1
11121,395,WITHDRAWAL,4036.0,24996.0,2
11127,29,WITHDRAWAL,14.6,14.6,1
11128,119,WITHDRAWAL,7400.0,7414.6,2
11129,446,WITHDRAWAL,6560.0,9920.0,3
11143,78,WITHDRAWAL,3900.0,12939.0,2
11155,361,WITHDRAWAL,24900.0,24900.0,1
11156,334,WITHDRAWAL,1168.0,1168.0,1
11181,73,WITHDRAWAL,1300.0,1300.0,1
11190,446,WITHDRAWAL,14.6,14.6,1
11192,280,WITHDRAWAL,14.6,14.6,1
11216,228,WITHDRAWAL,2280.0,2280.0,1
11229,100,WITHDRAWAL,2160.0,2160.0,1
11231,176,WITHDRAWAL,2288.3,4424.3,3
11244,119,WITHDRAWAL,14.6,14.6,1
11251,365,WITHDRAWAL,1782.0,16010.0,3
11252,437,WITHDRAWAL,3680.0,3694.6,2
11255,289,WITHDRAWAL,5745.0,8366.0,2
11266,437,WITHDRAWAL,6400.0,30106.0,3
11269,36,WITHDRAWAL,4800.0,4800.0,1
11271,477,WITHDRAWAL,14600.0,15063.0,2
11286,426,WITHDRAWAL,14.6,5114.6,2
11293,327,WITHDRAWAL,7900.0,7900.0,1
11297,437,WITHDRAWAL,13700.0,13700.0,1
11300,346,WITHDRAWAL,14.6,14.6,1
11302,477,WITHDRAWAL,2660.0,3960.0,2
11307,361,WITHDRAWAL,19700.0,19700.0,1
11310,535,WITHDRAWAL,11300.0,18321.0,2
11312,73,WITHDRAWAL,6061.0,6061.0,1
11318,437,WITHDRAWAL,960.0,960.0,1
11320,437,WITHDRAWAL,14.6,14.6,1
11328,176,WITHDRAWAL,36.0,36.0,1
11335,2,WITHDRAWAL,3900.0,11166.0,2
11336,289,WITHDRAWAL,5745.0,8366.0,2
11356,274,WITHDRAWAL,14.6,14.6,1
11358,34,WITHDRAWAL,12500.0,13002.0,2
11369,34,WITHDRAWAL,11600.0,12102.0,2
11378,361,WITHDRAWAL,4300.0,4314.6,2
11387,73,WITHDRAWAL,14.6,14.6,1
11400,411,WITHDRAWAL,3200.0,3200.0,1
11401,289,WITHDRAWAL,14.6,11214.6,2
11407,510,WITHDRAWAL,6000.0,6000.0,1
11409,2,WITHDRAWAL,14.6,14.6,1
11412,327,WITHDRAWAL,4200.0,4200.0,1
11414,334,WITHDRAWAL,3000.0,3014.6,2
11419,510,WITHDRAWAL,9300.0,9300.0,1
11420,119,WITHDRAWAL,12200.0,12214.6,2
11423,100,WITHDRAWAL,14.6,14.6,1
11432,188,WITHDRAWAL,7426.0,7426.0,1
11441,477,WITHDRAWAL,2000.0,2000.0,1
11443,426,WITHDRAWAL,7497.0,12584.2,3
11444,426,WITHDRAWAL,7497.0,12584.2,3
11458,322,WITHDRAWAL,14.6,14.6,1
11463,59,WITHDRAWAL,695.0,695.0,1
11464,78,WITHDRAWAL,9100.0,9100.0,1
11489,437,WITHDRAWAL,21000.0,24106.0,2
11494,344,WITHDRAWAL,6600.0,6600.0,1
11510,36,WITHDRAWAL,15520.0,18280.0,3
11520,395,WITHDRAWAL,1800.0,5671.0,2
11525,119,WITHDRAWAL,4500.0,4500.0,1
11526,34,WITHDRAWAL,30.0,6030.0,2
11529,59,WITHDRAWAL,2760.0,2760.0,1
11534,510,WITHDRAWAL,30.0,30.0,1
11540,100,WITHDRAWAL,2100.0,2114.6,2
11543,426,WITHDRAWAL,886.0,28386.0,2
11544,176,WITHDRAWAL,2700.0,2700.0,1
11547,29,WITHDRAWAL,6871.0,18071.0,2
11564,477,WITHDRAWAL,2660.0,2660.0,1
11566,280,WITHDRAWAL,3334.0,8028.0,2
11569,100,WITHDRAWAL,598.0,7927.0,2
11572,29,WITHDRAWAL,8.0,12379.0,4
11587,172,WITHDRAWAL,14900.0,14900.0,1
11597,446,WITHDRAWAL,2280.0,6960.0,3
11598,477,WITHDRAWAL,2660.0,2660.0,1
11602,36,WITHDRAWAL,16200.0,20269.0,2
11619,188,WITHDRAWAL,6700.0,11874.6,3
11622,59,WITHDRAWAL,6190.0,6885.0,2
11625,172,WITHDRAWAL,20300.0,20300.0,1
11629,59,WITHDRAWAL,6190.0,11885.0,3
11633,361,WITHDRAWAL,16100.0,16100.0,1
11648,411,WITHDRAWAL,1320.0,4560.0,2
11657,411,WITHDRAWAL,14.6,14.6,1
11661,59,WITHDRAWAL,1920.0,1934.6,2
11682,2,WITHDRAWAL,14.6,14.6,1
11687,176,WITHDRAWAL,4564.0,40100.0,4
11693,535,WITHDRAWAL,62.0,62.0,1
11703,172,WITHDRAWAL,12640.0,19840.0,3
11706,510,WITHDRAWAL,30.0,30.0,1
11717,365,WITHDRAWAL,11528.0,11528.0,1
11718,446,WITHDRAWAL,20100.0,20100.0,1
11727,344,WITHDRAWAL,5600.0,5600.0,1
11744,34,WITHDRAWAL,502.0,20702.0,2
11749,344,WITHDRAWAL,1683.0,6422.0,2
11755,228,WITHDRAWAL,2158.0,4104.0,2
11766,327,WITHDRAWAL,3805.0,7057.0,2
11779,361,WITHDRAWAL,1388.0,3329.0,2
11787,176,WITHDRAWAL,2288.3,25824.3,3
11788,395,WITHDRAWAL,3000.0,3000.0,1
11791,119,WITHDRAWAL,19400.0,19400.0,1
11793,172,WITHDRAWAL,15300.0,15300.0,1
11813,346,WITHDRAWAL,11500.0,11500.0,1
11819,494,WITHDRAWAL,14.6,14.6,1
11831,361,WITHDRAWAL,1388.0,3329.0,2
11834,280,WITHDRAWAL,4694.0,4694.0,1
11835,395,WITHDRAWAL,4036.0,4036.0,1
11842,36,WITHDRAWAL,1200.0,17280.0,3
11849,411,WITHDRAWAL,14.6,14.6,1
11853,176,WITHDRAWAL,4564.0,52800.0,3
11867,411,WITHDRAWAL,1900.0,7000.0,3
11869,477,WITHDRAWAL,463.0,463.0,1
11874,36,WITHDRAWAL,11700.0,11700.0,1
11890,510,WITHDRAWAL,1043.0,1043.0,1
11893,100,WITHDRAWAL,598.0,7927.0,2
11897,34,WITHDRAWAL,16700.0,23272.0,3
11908,228,WITHDRAWAL,1946.0,1946.0,1
11918,346,WITHDRAWAL,1440.0,1440.0,1
11920,36,WITHDRAWAL,4069.0,4069.0,1
11940,346,WITHDRAWAL,7875.0,7875.0,1
11952,344,WITHDRAWAL,4739.0,11739.0,2
11959,365,WITHDRAWAL,2000.0,2014.6,2
11964,29,WITHDRAWAL,2160.0,18160.0,3
11972,2,WITHDRAWAL,2800.0,8500.0,2
11981,365,WITHDRAWAL,5500.0,5500.0,1
12002,78,WITHDRAWAL,9039.0,9039.0,1
12005,497,WITHDRAWAL,3120.0,25480.0,3
12006,411,WITHDRAWAL,2520.0,11040.0,5
12013,365,WITHDRAWAL,9300.0,9309.0,2
12015,289,WITHDRAWAL,5745.0,8366.0,2
12023,36,WITHDRAWAL,9300.0,9300.0,1
12033,344,WITHDRAWAL,14.6,14.6,1
12035,280,WITHDRAWAL,14.6,14.6,1
12048,535,WITHDRAWAL,7700.0,8527.0,3
12055,100,WITHDRAWAL,4440.0,4440.0,1
12057,59,WITHDRAWAL,14.6,14.6,1
12063,426,WITHDRAWAL,7497.0,12584.2,3
12066,280,WITHDRAWAL,5000.0,5000.0,1
12067,477,WITHDRAWAL,463.0,463.0,1
12071,2,WITHDRAWAL,14.6,7214.6,2
12073,29,WITHDRAWAL,2040.0,2040.0,1
12085,494,WITHDRAWAL,4800.0,18400.0,4
12092,361,WITHDRAWAL,14.6,14.6,1
12103,188,WITHDRAWAL,14.6,14.6,1
12108,437,WITHDRAWAL,3106.0,3106.0,1
12112,36,WITHDRAWAL,2640.0,6709.0,2
12122,395,WITHDRAWAL,12800.0,12814.6,2
12123,2,WITHDRAWAL,1000.0,1000.0,1
12126,346,WITHDRAWAL,14.6,14.6,1
12131,2,WITHDRAWAL,14.6,14.6,1
12133,497,WITHDRAWAL,19000.0,19000.0,1
12135,280,WITHDRAWAL,3334.0,8028.0,2
12139,29,WITHDRAWAL,14.6,14.6,1
12148,36,WITHDRAWAL,4069.0,4069.0,1
12152,59,WITHDRAWAL,14.6,14.6,1
12153,100,WITHDRAWAL,7329.0,7329.0,1
12160,497,WITHDRAWAL,5160.0,24460.0,2
12161,176,WITHDRAWAL,2500.0,25200.0,2
12165,334,WITHDRAWAL,1920.0,1920.0,1
12172,497,WITHDRAWAL,2800.0,3914.6,3
12190,510,WITHDRAWAL,2400.0,7319.0,3
12201,188,WITHDRAWAL,14.6,14.6,1
12206,334,WITHDRAWAL,14.6,14.6,1
12212,494,WITHDRAWAL,207.0,207.0,1
12214,344,WITHDRAWAL,14.6,14.6,1
12221,477,WITHDRAWAL,463.0,4663.0,3
12232,176,WITHDRAWAL,25800.0,77400.0,2
12233,172,WITHDRAWAL,14.6,14.6,1
12234,280,WITHDRAWAL,14.6,14.6,1
12237,361,WITHDRAWAL,14.6,14.6,1
12238,34,WITHDRAWAL,1500.0,1500.0,1
12260,346,WITHDRAWAL,15500.0,15514.6,2
12263,34,WITHDRAWAL,7500.0,21502.0,3
12264,119,WITHDRAWAL,14.6,14.6,1
12266,176,WITHDRAWAL,30.0,5130.0,2
12267,346,WITHDRAWAL,12100.0,12100.0,1
12275,361,WITHDRAWAL,1200.0,2588.0,2
12295,365,WITHDRAWAL,11528.0,30228.0,2
12300,228,WITHDRAWAL,14.6,14.6,1
12301,176,WITHDRAWAL,4564.0,6888.3,3
12311,446,WITHDRAWAL,13100.0,13114.6,2
12318,322,WITHDRAWAL,10400.0,10400.0,1
12321,497,WITHDRAWAL,3405.0,3405.0,1
12323,361,WITHDRAWAL,1941.0,31041.0,2
12324,36,WITHDRAWAL,14.6,14.6,1
12337,361,WITHDRAWAL,31200.0,31200.0,1
12344,59,WITHDRAWAL,14.6,14.6,1
12347,365,WITHDRAWAL,5.0,4905.0,2
12348,395,WITHDRAWAL,4036.0,4036.0,1
12367,346,WITHDRAWAL,7875.0,7875.0,1
12369,34,WITHDRAWAL,6070.0,6070.0,1
12387,346,WITHDRAWAL,7875.0,10035.0,3
12392,365,WITHDRAWAL,11528.0,11528.0,1
12409,2,WITHDRAWAL,14.6,3114.6,2
12419,289,WITHDRAWAL,2621.0,2621.0,1
12426,494,WITHDRAWAL,14.6,14.6,1
12438,395,WITHDRAWAL,4036.0,4036.0,1
12439,78,WITHDRAWAL,14.6,14.6,1
12451,29,WITHDRAWAL,8.0,6879.0,2
12455,327,WITHDRAWAL,14.6,14.6,1
12458,29,WITHDRAWAL,14.6,14.6,1
12461,322,WITHDRAWAL,3480.0,10030.0,2
12464,334,WITHDRAWAL,14.6,14.6,1
12477,497,WITHDRAWAL,24600.0,28005.0,2
12478,477,WITHDRAWAL,14.6,14.6,1
12486,365,WITHDRAWAL,14.6,14.6,1
12488,322,WITHDRAWAL,14.6,14.6,1
12491,395,WITHDRAWAL,3871.0,3871.0,1
12497,395,WITHDRAWAL,11600.0,15636.0,2
12509,365,WITHDRAWAL,1782.0,13310.0,2
12512,289,WITHDRAWAL,2621.0,2621.0,1
12541,411,WITHDRAWAL,3800.0,3800.0,1
12545,25,WITHDRAWAL,2000.0,34400.0,5
12554,535,WITHDRAWAL,14.6,14.6,1
12555,280,WITHDRAWAL,3200.0,3200.0,1
12567,510,WITHDRAWAL,30.0,30.0,1
12578,228,WITHDRAWAL,14.6,14.6,1
12588,78,WITHDRAWAL,14.6,14.6,1
12591,477,WITHDRAWAL,2660.0,2660.0,1
12600,327,WITHDRAWAL,1400.0,1414.6,2
12606,119,WITHDRAWAL,14.6,14.6,1
12616,289,WITHDRAWAL,5745.0,13066.0,3
12618,361,WITHDRAWAL,1941.0,24441.0,2
12621,361,WITHDRAWAL,14800.0,32029.0,4
12625,327,WITHDRAWAL,1500.0,22757.0,6
12629,510,WITHDRAWAL,30.0,30.0,1
12632,25,WITHDRAWAL,2523.2,9504.2,3
12642,172,WITHDRAWAL,14.6,14.6,1
12654,274,WITHDRAWAL,9500.0,9500.0,1
12655,322,WITHDRAWAL,6550.0,9250.0,2
12665,494,WITHDRAWAL,207.0,207.0,1
12666,344,WITHDRAWAL,1683.0,6422.0,2
12673,535,WITHDRAWAL,14.6,14.6,1
12692,25,WITHDRAWAL,164.0,1274.0,2
12696,280,WITHDRAWAL,14.6,14.6,1
12701,280,WITHDRAWAL,3334.0,8028.0,2
12702,365,WITHDRAWAL,1782.0,13310.0,2
12705,395,WITHDRAWAL,3871.0,3871.0,1
12719,172,WITHDRAWAL,14.6,14.6,1
12787,2,WITHDRAWAL,7900.0,7900.0,1
12800,437,WITHDRAWAL,14.6,14.6,1
12804,395,WITHDRAWAL,18900.0,18900.0,1
12806,365,WITHDRAWAL,1782.0,26210.0,4
12818,289,WITHDRAWAL,14.6,14.6,1
12819,497,WITHDRAWAL,13600.0,13600.0,1
12821,395,WITHDRAWAL,20900.0,24936.0,2
12843,36,WITHDRAWAL,4069.0,4069.0,1
12844,34,WITHDRAWAL,6070.0,6572.0,2
12852,346,WITHDRAWAL,14.6,14.6,1
12853,446,WITHDRAWAL,14.6,14.6,1
12878,289,WITHDRAWAL,5745.0,8366.0,2
12884,344,WITHDRAWAL,1500.0,6239.0,2
12892,361,WITHDRAWAL,1400.0,1414.6,2
12895,361,WITHDRAWAL,20200.0,20200.0,1
12907,100,WITHDRAWAL,598.0,7927.0,2
12926,446,WITHDRAWAL,2160.0,21060.0,2
12928,172,WITHDRAWAL,46720.0,46720.0,1
12929,29,WITHDRAWAL,14.6,14.6,1
12935,365,WITHDRAWAL,1782.0,13310.0,2
12948,426,WITHDRAWAL,14.6,14.6,1
12952,344,WITHDRAWAL,1700.0,1700.0,1
12956,346,WITHDRAWAL,14.6,14.6,1
12970,334,WITHDRAWAL,13400.0,13414.6,2
12973,78,WITHDRAWAL,9039.0,13739.0,2
12976,334,WITHDRAWAL,3240.0,3240.0,1
12992,280,WITHDRAWAL,4694.0,8894.0,2
12996,322,WITHDRAWAL,12700.0,12700.0,1
13004,25,WITHDRAWAL,2200.0,2214.6,2
13009,228,WITHDRAWAL,1200.0,3974.6,3
13020,322,WITHDRAWAL,14.6,14.6,1
13034,437,WITHDRAWAL,3106.0,3106.0,1
13045,327,WITHDRAWAL,3805.0,7057.0,2
13053,446,WITHDRAWAL,6941.0,6941.0,1
13054,477,WITHDRAWAL,8900.0,8900.0,1
13056,411,WITHDRAWAL,2400.0,10899.0,2
13059,494,WITHDRAWAL,9900.0,18628.0,2
13064,100,WITHDRAWAL,5040.0,5054.6,2
13068,426,WITHDRAWAL,21100.0,21100.0,1
13069,119,WITHDRAWAL,14.6,14.6,1
13074,477,WITHDRAWAL,463.0,463.0,1
13091,494,WITHDRAWAL,14.6,14.6,1
13098,100,WITHDRAWAL,5760.0,8460.0,2
13104,361,WITHDRAWAL,1941.0,1941.0,1
13107,497,WITHDRAWAL,7700.0,7714.6,2
13113,497,WITHDRAWAL,3405.0,3405.0,1
13115,411,WITHDRAWAL,8499.0,8499.0,1
13125,510,WITHDRAWAL,30.0,30.0,1
13132,535,WITHDRAWAL,12300.0,13127.0,3
13134,510,WITHDRAWAL,30.0,30.0,1
13135,327,WITHDRAWAL,4600.0,4614.6,2
13151,274,WITHDRAWAL,9400.0,9400.0,1
13152,73,WITHDRAWAL,6061.0,6061.0,1
13164,289,WITHDRAWAL,5745.0,13866.0,3
13166,510,WITHDRAWAL,1043.0,1043.0,1
13167,274,WITHDRAWAL,14.6,11314.6,2
13174,477,WITHDRAWAL,2660.0,7860.0,2
13177,100,WITHDRAWAL,4800.0,12727.0,3
13181,494,WITHDRAWAL,34800.0,35007.0,2
13183,446,WITHDRAWAL,6941.0,6941.0,1
13197,510,WITHDRAWAL,2442.0,3485.0,2
13199,477,WITHDRAWAL,463.0,4363.0,2
13202,228,WITHDRAWAL,1946.0,1946.0,1
13222,426,WITHDRAWAL,4201.2,5087.2,2
13239,322,WITHDRAWAL,6550.0,6550.0,1
13249,411,WITHDRAWAL,14200.0,14200.0,1
13260,34,WITHDRAWAL,30.0,30.0,1
13266,477,WITHDRAWAL,2300.0,4100.0,2
13276,73,WITHDRAWAL,14.6,14.6,1
13280,188,WITHDRAWAL,7426.0,7426.0,1
13291,100,WITHDRAWAL,14.6,14.6,1
13306,395,WITHDRAWAL,14.6,14.6,1
13308,322,WITHDRAWAL,6550.0,6550.0,1
13311,365,WITHDRAWAL,9.0,14.0,2
13314,327,WITHDRAWAL,14.6,14.6,1
13321,59,WITHDRAWAL,695.0,695.0,1
13326,25,WITHDRAWAL,14.6,7814.6,2
13339,280,WITHDRAWAL,14.6,14.6,1
13347,346,WITHDRAWAL,7875.0,16475.0,2
13354,477,WITHDRAWAL,1800.0,4063.0,3
13355,510,WITHDRAWAL,6000.0,9485.0,3
13373,188,WITHDRAWAL,14.6,6434.6,4
13381,361,WITHDRAWAL,2500.0,2500.0,1
13387,510,WITHDRAWAL,30.0,30.0,1
13394,426,WITHDRAWAL,886.0,886.0,1
13395,119,WITHDRAWAL,9600.0,9600.0,1
13428,59,WITHDRAWAL,695.0,20015.0,4
13441,477,WITHDRAWAL,2660.0,2660.0,1
13452,176,WITHDRAWAL,2288.3,2324.3,2
13454,344,WITHDRAWAL,2600.0,7339.0,2
13455,119,WITHDRAWAL,14.6,14.6,1
13458,119,WITHDRAWAL,2500.0,2500.0,1
13470,494,WITHDRAWAL,25100.0,25100.0,1
13472,327,WITHDRAWAL,1900.0,8957.0,3
13480,365,WITHDRAWAL,5.0,5.0,1
13501,395,WITHDRAWAL,3871.0,3871.0,1
13504,365,WITHDRAWAL,14.6,14.6,1
13505,477,WITHDRAWAL,9400.0,9400.0,1
13506,477,WITHDRAWAL,254.0,14214.0,3
13513,289,WITHDRAWAL,10600.0,10600.0,1
13517,188,WITHDRAWAL,14.6,4514.6,2
13518,437,WITHDRAWAL,11700.0,11700.0,1
13528,280,WITHDRAWAL,2700.0,2714.6,2
13531,322,WITHDRAWAL,15200.0,15214.6,2
13539,395,WITHDRAWAL,1320.0,1320.0,1
13541,289,WITHDRAWAL,7300.0,15745.0,3
13548,361,WITHDRAWAL,1700.0,1700.0,1
13580,344,WITHDRAWAL,14.6,14.6,1
13583,25,WITHDRAWAL,14.6,14.6,1
13588,497,WITHDRAWAL,2760.0,3600.0,2
13591,34,WITHDRAWAL,6070.0,6572.0,2
13602,25,WITHDRAWAL,6817.0,8091.0,3
13617,274,WITHDRAWAL,9886.0,15886.0,3
13625,188,WITHDRAWAL,840.0,4320.0,2
13632,344,WITHDRAWAL,4739.0,4739.0,1
13638,289,WITHDRAWAL,11300.0,19666.0,3
13640,494,WITHDRAWAL,14.6,14.6,1
13664,346,WITHDRAWAL,11700.0,11714.6,2
13684,361,WITHDRAWAL,14.6,14.6,1
13692,59,WITHDRAWAL,12000.0,12000.0,1
13699,510,WITHDRAWAL,1319.0,1319.0,1
13715,535,WITHDRAWAL,14.6,14.6,1
13717,289,WITHDRAWAL,7200.0,7214.6,2
13730,280,WITHDRAWAL,1320.0,1320.0,1
13741,497,WITHDRAWAL,14.6,14.6,1
13745,73,WITHDRAWAL,14.6,12614.6,2
13747,274,WITHDRAWAL,840.0,4080.0,3
13756,78,WITHDRAWAL,14.6,14.6,1
13760,361,WITHDRAWAL,1388.0,25729.0,4
13762,29,WITHDRAWAL,829.0,837.0,2
13781,172,WITHDRAWAL,4221.0,4221.0,1
13799,73,WITHDRAWAL,13400.0,13414.6,2
13807,289,WITHDRAWAL,15000.0,16600.0,2
13813,322,WITHDRAWAL,10900.0,10900.0,1
13843,322,WITHDRAWAL,6550.0,6550.0,1
13846,280,WITHDRAWAL,2240.0,2240.0,1
13850,411,WITHDRAWAL,3000.0,22059.0,3
13851,446,WITHDRAWAL,2200.0,2200.0,1
13853,29,WITHDRAWAL,17300.0,20180.0,2
13854,426,WITHDRAWAL,4201.2,5087.2,2
13860,36,WITHDRAWAL,2720.0,2734.6,2
13876,228,WITHDRAWAL,14.6,14.6,1
13883,327,WITHDRAWAL,11200.0,11200.0,1
13896,327,WITHDRAWAL,3252.0,11852.0,3
13901,535,WITHDRAWAL,7021.0,7021.0,1
13906,344,WITHDRAWAL,1683.0,13422.0,3
13909,289,WITHDRAWAL,8500.0,8514.6,2
13918,59,WITHDRAWAL,720.0,3840.0,2
13919,477,WITHDRAWAL,18600.0,18600.0,1
13935,322,WITHDRAWAL,600.0,600.0,1
13950,29,WITHDRAWAL,14.6,14.6,1
13952,25,WITHDRAWAL,59200.0,59200.0,1
13961,188,WITHDRAWAL,14.6,10214.6,2
13977,289,WITHDRAWAL,2621.0,2621.0,1
13982,176,WITHDRAWAL,9000.0,9000.0,1
13988,437,WITHDRAWAL,3106.0,5626.0,2
13999,494,WITHDRAWAL,14.6,14.6,1
14004,188,WITHDRAWAL,16100.0,16100.0,1
14020,188,WITHDRAWAL,14.6,14.6,1
14022,280,WITHDRAWAL,2720.0,2720.0,1
14031,172,WITHDRAWAL,2760.0,21960.0,2
14033,361,WITHDRAWAL,14.6,14.6,1
14038,365,WITHDRAWAL,4200.0,12900.0,2
14041,25,WITHDRAWAL,26300.0,28823.2,2
14044,334,WITHDRAWAL,15300.0,15300.0,1
14062,78,WITHDRAWAL,14.6,14.6,1
14075,395,WITHDRAWAL,16000.0,19871.0,2
14077,34,WITHDRAWAL,6070.0,6572.0,2
14079,34,WITHDRAWAL,14100.0,14100.0,1
14082,477,WITHDRAWAL,2660.0,4960.0,2
14087,494,WITHDRAWAL,8728.0,8728.0,1
14088,100,WITHDRAWAL,7329.0,7329.0,1
14092,346,WITHDRAWAL,14.6,1454.6,2
14097,322,WITHDRAWAL,15600.0,15600.0,1
14117,119,WITHDRAWAL,7900.0,7900.0,1
14124,437,WITHDRAWAL,42900.0,46706.0,3
14129,289,WITHDRAWAL,14.6,8214.6,2
14135,29,WITHDRAWAL,8.0,6879.0,2
14142,280,WITHDRAWAL,1300.0,1314.6,2
14145,411,WITHDRAWAL,10560.0,10560.0,1
14146,322,WITHDRAWAL,3600.0,3600.0,1
14147,25,WITHDRAWAL,33600.0,33600.0,1
14167,344,WITHDRAWAL,4739.0,4739.0,1
14168,228,WITHDRAWAL,1080.0,11986.0,3
14169,426,WITHDRAWAL,886.0,886.0,1
14172,477,WITHDRAWAL,13000.0,13463.0,2
14178,59,WITHDRAWAL,3100.0,3100.0,1
14186,119,WITHDRAWAL,8252.0,8252.0,1
14187,426,WITHDRAWAL,14.6,14.6,1
14192,426,WITHDRAWAL,886.0,886.0,1
