,account_id,trans_type,amount,total_withdrawals_5d,num_withdrawals_5d
21075,173,WITHDRAWAL,189.0,10080.0,4
21149,96,WITHDRAWAL,14.6,14.6,1
21152,96,WITHDRAWAL,14.6,14.6,1
21216,71,WITHDRAWAL,36320.0,40679.0,5
21370,71,WITHDRAWAL,778.0,3348.0,3
21406,96,WITHDRAWAL,644.0,11230.0,4
21447,96,WITHDRAWAL,26800.0,26814.6,2
21529,173,WITHDRAWAL,189.0,11980.0,4
21624,173,WITHDRAWAL,3000.0,3000.0,1
21634,96,WITHDRAWAL,14.6,14.6,1
21663,71,WITHDRAWAL,14.6,15014.6,2
21704,71,WITHDRAWAL,778.0,4788.0,4
21723,173,WITHDRAWAL,14.6,14.6,1
21735,173,WITHDRAWAL,1428.0,8608.0,4
21778,96,WITHDRAWAL,908.0,3692.0,3
21782,396,WITHDRAWAL,68.0,329.0,2
21870,96,WITHDRAWAL,16900.0,16900.0,1
21873,173,WITHDRAWAL,14.6,14.6,1
22012,396,WITHDRAWAL,13400.0,13729.0,3
22023,173,WITHDRAWAL,6200.0,6200.0,1
22029,71,WITHDRAWAL,778.0,3348.0,3
22193,96,WITHDRAWAL,2140.0,2186.0,2
22211,71,WITHDRAWAL,14.6,25514.6,3
22237,96,WITHDRAWAL,37200.0,40030.0,4
22240,173,WITHDRAWAL,9900.0,18520.0,5
22285,96,WITHDRAWAL,2140.0,2186.0,2
22375,173,WITHDRAWAL,735.0,17891.0,3
22440,173,WITHDRAWAL,735.0,6991.0,2
22495,96,WITHDRAWAL,11700.0,11700.0,1
22590,96,WITHDRAWAL,14.6,14.6,1
22624,71,WITHDRAWAL,778.0,3348.0,3
22633,173,WITHDRAWAL,6256.0,6256.0,1
22644,396,WITHDRAWAL,2280.0,4814.6,3
22647,71,WITHDRAWAL,2160.0,2174.6,2
22649,396,WITHDRAWAL,308.0,5553.0,2
22699,396,WITHDRAWAL,5245.0,5245.0,1
22711,173,WITHDRAWAL,6256.0,6256.0,1
22746,396,WITHDRAWAL,5245.0,5245.0,1
22748,173,WITHDRAWAL,1320.0,1320.0,1
22818,96,WITHDRAWAL,46.0,46.0,1
22848,173,WITHDRAWAL,735.0,16391.0,3
22864,96,WITHDRAWAL,644.0,7930.0,4
22992,71,WITHDRAWAL,778.0,3348.0,3
23025,96,WITHDRAWAL,46.0,46.0,1
23255,96,WITHDRAWAL,14.6,14.6,1
23403,96,WITHDRAWAL,2140.0,2186.0,2
23411,71,WITHDRAWAL,968.0,3568.0,2
23412,71,WITHDRAWAL,968.0,968.0,1
23548,96,WITHDRAWAL,908.0,3692.0,3
23576,96,WITHDRAWAL,644.0,2830.0,3
23606,71,WITHDRAWAL,778.0,3348.0,3
23636,173,WITHDRAWAL,189.0,14980.0,4
23637,71,WITHDRAWAL,14300.0,14300.0,1
23653,71,WITHDRAWAL,778.0,3348.0,3
23686,173,WITHDRAWAL,8800.0,8814.6,2
23739,71,WITHDRAWAL,15200.0,15200.0,1
23780,96,WITHDRAWAL,7200.0,7214.6,2
23881,71,WITHDRAWAL,1011.0,4359.0,4
23914,173,WITHDRAWAL,7200.0,15808.0,5
23925,71,WITHDRAWAL,1011.0,4359.0,4
23948,173,WITHDRAWAL,189.0,7180.0,3
24050,71,WITHDRAWAL,15100.0,15100.0,1
24125,173,WITHDRAWAL,6256.0,6256.0,1
24127,173,WITHDRAWAL,189.0,15914.0,4
24144,71,WITHDRAWAL,8000.0,8000.0,1
24165,96,WITHDRAWAL,908.0,56192.0,4
24167,96,WITHDRAWAL,908.0,9392.0,4
24194,173,WITHDRAWAL,14.6,14.6,1
24215,173,WITHDRAWAL,189.0,15914.0,4
24220,396,WITHDRAWAL,68.0,329.0,2
24245,71,WITHDRAWAL,1602.0,2570.0,2
24286,396,WITHDRAWAL,23500.0,23500.0,1
24310,396,WITHDRAWAL,261.0,261.0,1
24311,396,WITHDRAWAL,1080.0,1080.0,1
24353,396,WITHDRAWAL,3360.0,23513.0,4
24370,396,WITHDRAWAL,261.0,261.0,1
24374,71,WITHDRAWAL,5040.0,5040.0,1
24387,71,WITHDRAWAL,14.6,14.6,1
24407,96,WITHDRAWAL,16200.0,16200.0,1
24421,173,WITHDRAWAL,8500.0,8514.6,2
24437,71,WITHDRAWAL,14.6,14.6,1
24487,173,WITHDRAWAL,6400.0,22808.0,6
24497,173,WITHDRAWAL,720.0,2960.0,2
24515,173,WITHDRAWAL,735.0,6991.0,2
24542,173,WITHDRAWAL,14.6,14.6,1
24554,396,WITHDRAWAL,308.0,5553.0,2
24599,173,WITHDRAWAL,735.0,15091.0,3
24604,396,WITHDRAWAL,261.0,261.0,1
24662,173,WITHDRAWAL,735.0,6991.0,2
24762,396,WITHDRAWAL,68.0,329.0,2
24789,96,WITHDRAWAL,46.0,46.0,1
24830,96,WITHDRAWAL,7200.0,29084.0,5
24900,396,WITHDRAWAL,2160.0,2174.6,2
24908,396,WITHDRAWAL,308.0,5553.0,2
25030,396,WITHDRAWAL,5245.0,5245.0,1
25104,96,WITHDRAWAL,46.0,8446.0,2
25122,396,WITHDRAWAL,68.0,329.0,2
25143,396,WITHDRAWAL,14.6,16214.6,2
25145,96,WITHDRAWAL,46.0,46.0,1
25186,96,WITHDRAWAL,644.0,7330.0,4
25322,71,WITHDRAWAL,968.0,968.0,1
25390,173,WITHDRAWAL,6256.0,6256.0,1
25433,173,WITHDRAWAL,9120.0,10814.6,3
25605,96,WITHDRAWAL,14.6,14.6,1
25676,71,WITHDRAWAL,1011.0,4359.0,4
25687,71,WITHDRAWAL,14.6,14.6,1
25694,173,WITHDRAWAL,14.6,14.6,1
25742,173,WITHDRAWAL,7100.0,7100.0,1
25744,173,WITHDRAWAL,1440.0,11860.0,3
25817,396,WITHDRAWAL,5245.0,5245.0,1
25835,96,WITHDRAWAL,2100.0,2100.0,1
25847,396,WITHDRAWAL,5245.0,5245.0,1
25858,96,WITHDRAWAL,46.0,46.0,1
25863,173,WITHDRAWAL,14.6,14.6,1
25912,396,WITHDRAWAL,5245.0,5245.0,1
25929,396,WITHDRAWAL,14.6,17554.6,3
25933,173,WITHDRAWAL,6256.0,6256.0,1
25980,96,WITHDRAWAL,908.0,3692.0,3
25986,396,WITHDRAWAL,2520.0,5489.0,4
25993,396,WITHDRAWAL,14.6,14.6,1
26118,173,WITHDRAWAL,6256.0,6256.0,1
26138,96,WITHDRAWAL,67500.0,67500.0,1
26224,173,WITHDRAWAL,3120.0,9376.0,2
26259,71,WITHDRAWAL,20000.0,24359.0,5
26342,396,WITHDRAWAL,21600.0,21668.0,2
26364,396,WITHDRAWAL,5245.0,5245.0,1
26443,96,WITHDRAWAL,14.6,414.6,2
26445,96,WITHDRAWAL,14.6,14.6,1
26451,96,WITHDRAWAL,14.6,14.6,1
26542,396,WITHDRAWAL,68.0,329.0,2
26562,173,WITHDRAWAL,14.6,14.6,1
26575,96,WITHDRAWAL,2140.0,2186.0,2
26625,71,WITHDRAWAL,778.0,3348.0,3
26689,96,WITHDRAWAL,908.0,33992.0,4
26806,96,WITHDRAWAL,2140.0,2186.0,2
26873,71,WITHDRAWAL,5880.0,5880.0,1
26901,71,WITHDRAWAL,8100.0,8100.0,1
26962,71,WITHDRAWAL,14.6,14.6,1
26978,96,WITHDRAWAL,3600.0,3600.0,1
26991,173,WITHDRAWAL,735.0,7591.0,3
27045,96,WITHDRAWAL,31700.0,31746.0,2
27148,71,WITHDRAWAL,5700.0,9091.0,4
27222,173,WITHDRAWAL,1428.0,8608.0,4
27233,96,WITHDRAWAL,908.0,3692.0,3
27256,173,WITHDRAWAL,8700.0,10128.0,2
27263,173,WITHDRAWAL,6256.0,6256.0,1
27274,173,WITHDRAWAL,8734.0,15725.0,3
27290,173,WITHDRAWAL,189.0,15914.0,4
27293,173,WITHDRAWAL,14.6,14.6,1
27345,71,WITHDRAWAL,12700.0,13711.0,2
27369,96,WITHDRAWAL,14.6,14.6,1
27393,71,WITHDRAWAL,3400.0,3400.0,1
27435,396,WITHDRAWAL,18200.0,18214.6,2
27469,173,WITHDRAWAL,8734.0,15725.0,3
27485,71,WITHDRAWAL,13500.0,13514.6,2
27505,71,WITHDRAWAL,17300.0,18311.0,2
27516,396,WITHDRAWAL,1800.0,1800.0,1
27596,71,WITHDRAWAL,968.0,968.0,1
27606,173,WITHDRAWAL,6256.0,6256.0,1
27625,173,WITHDRAWAL,189.0,7180.0,3
27651,173,WITHDRAWAL,14.6,8614.6,2
27691,96,WITHDRAWAL,4500.0,33700.0,2
27858,396,WITHDRAWAL,308.0,5553.0,2
27902,96,WITHDRAWAL,46.0,46.0,1
27931,396,WITHDRAWAL,68.0,329.0,2
27973,396,WITHDRAWAL,13800.0,16560.0,3
28066,71,WITHDRAWAL,5400.0,25500.0,2
28106,173,WITHDRAWAL,735.0,14791.0,3
28140,96,WITHDRAWAL,14.6,14.6,1
28172,173,WITHDRAWAL,735.0,6991.0,2
28316,71,WITHDRAWAL,1602.0,2570.0,2
28362,96,WITHDRAWAL,46.0,46.0,1
28369,71,WITHDRAWAL,600.0,1600.0,2
28434,71,WITHDRAWAL,14.6,14.6,1
28456,396,WITHDRAWAL,2520.0,2781.0,2
28506,96,WITHDRAWAL,644.0,2830.0,3
28626,173,WITHDRAWAL,14.6,14.6,1
28682,96,WITHDRAWAL,644.0,2830.0,3
28712,96,WITHDRAWAL,35100.0,35100.0,1
28716,96,WITHDRAWAL,14.6,14.6,1
28717,71,WITHDRAWAL,7600.0,7600.0,1
28741,71,WITHDRAWAL,968.0,968.0,1
28790,173,WITHDRAWAL,1428.0,8608.0,4
28792,173,WITHDRAWAL,1428.0,8608.0,4
28802,96,WITHDRAWAL,15700.0,15700.0,1
28826,71,WITHDRAWAL,14.6,14.6,1
28840,396,WITHDRAWAL,14.6,14.6,1
28889,173,WITHDRAWAL,2900.0,2900.0,1
28909,396,WITHDRAWAL,2880.0,8433.0,3
28920,96,WITHDRAWAL,14.6,14.6,1
28976,396,WITHDRAWAL,13700.0,13700.0,1
28991,173,WITHDRAWAL,8200.0,8200.0,1
29001,71,WITHDRAWAL,14000.0,14000.0,1
29092,396,WITHDRAWAL,4080.0,26925.0,3
29303,71,WITHDRAWAL,5640.0,23940.0,2
29505,96,WITHDRAWAL,46.0,46.0,1
29506,96,WITHDRAWAL,14.6,14.6,1
29588,96,WITHDRAWAL,46.0,46.0,1
29592,96,WITHDRAWAL,14.6,14.6,1
29706,396,WITHDRAWAL,261.0,261.0,1
29787,71,WITHDRAWAL,968.0,2168.0,2
29821,71,WITHDRAWAL,14.6,14.6,1
29878,173,WITHDRAWAL,1428.0,17342.0,5
29883,71,WITHDRAWAL,1011.0,8459.0,6
29904,71,WITHDRAWAL,778.0,3348.0,3
29906,96,WITHDRAWAL,908.0,37992.0,4
29911,173,WITHDRAWAL,1000.0,1000.0,1
29970,96,WITHDRAWAL,46.0,46.0,1
30053,173,WITHDRAWAL,14.6,14.6,1
30082,396,WITHDRAWAL,261.0,261.0,1
30109,96,WITHDRAWAL,34300.0,37130.0,4
30114,71,WITHDRAWAL,16700.0,16714.6,2
30116,96,WITHDRAWAL,7500.0,7500.0,1
30137,71,WITHDRAWAL,1011.0,4359.0,4
30203,173,WITHDRAWAL,14.6,14.6,1
30333,71,WITHDRAWAL,22600.0,23611.0,2
30430,173,WITHDRAWAL,735.0,6991.0,2
30442,173,WITHDRAWAL,1428.0,8608.0,4
30527,96,WITHDRAWAL,2140.0,2186.0,2
30633,71,WITHDRAWAL,778.0,4648.0,4
30671,71,WITHDRAWAL,1602.0,2570.0,2
30714,96,WITHDRAWAL,908.0,3692.0,3
30727,173,WITHDRAWAL,600.0,6000.0,2
30735,396,WITHDRAWAL,5245.0,5245.0,1
30768,396,WITHDRAWAL,308.0,5553.0,2
30780,96,WITHDRAWAL,46.0,46.0,1
30807,96,WITHDRAWAL,11400.0,11400.0,1
30847,71,WITHDRAWAL,968.0,968.0,1
30861,396,WITHDRAWAL,68.0,329.0,2
30863,396,WITHDRAWAL,68.0,329.0,2
30873,71,WITHDRAWAL,16500.0,16500.0,1
30918,173,WITHDRAWAL,735.0,6991.0,2
30926,396,WITHDRAWAL,16700.0,16961.0,2
30964,396,WITHDRAWAL,308.0,10473.0,5
31011,396,WITHDRAWAL,13900.0,13968.0,2
31024,396,WITHDRAWAL,5245.0,5245.0,1
31139,96,WITHDRAWAL,20500.0,31900.0,2
31191,173,WITHDRAWAL,735.0,10111.0,3
31210,173,WITHDRAWAL,14.6,14.6,1
31215,96,WITHDRAWAL,2140.0,2186.0,2
31301,71,WITHDRAWAL,1011.0,4359.0,4
31314,71,WITHDRAWAL,1011.0,4359.0,4
31320,96,WITHDRAWAL,2700.0,2714.6,2
31335,396,WITHDRAWAL,19400.0,19414.6,2
31457,96,WITHDRAWAL,908.0,40492.0,6
31514,96,WITHDRAWAL,14.6,14.6,1
31516,396,WITHDRAWAL,308.0,22153.0,3
31836,396,WITHDRAWAL,14.6,16914.6,2
31839,96,WITHDRAWAL,5500.0,10314.6,3
31890,173,WITHDRAWAL,9400.0,16256.0,3
31975,173,WITHDRAWAL,14.6,7914.6,2
32068,71,WITHDRAWAL,14.6,14.6,1
32071,396,WITHDRAWAL,5880.0,7934.6,3
32072,96,WITHDRAWAL,2140.0,2186.0,2
32114,396,WITHDRAWAL,261.0,261.0,1
32240,396,WITHDRAWAL,5245.0,5245.0,1
32286,71,WITHDRAWAL,1602.0,2570.0,2
32401,96,WITHDRAWAL,14.6,14.6,1
32412,96,WITHDRAWAL,46.0,46.0,1
32453,96,WITHDRAWAL,908.0,41392.0,4
32464,96,WITHDRAWAL,14.6,32114.6,2
32511,396,WITHDRAWAL,261.0,261.0,1
32603,396,WITHDRAWAL,261.0,261.0,1
32625,173,WITHDRAWAL,1428.0,17342.0,5
32745,396,WITHDRAWAL,22300.0,22561.0,2
32828,396,WITHDRAWAL,5245.0,19845.0,2
32874,71,WITHDRAWAL,5280.0,5280.0,1
32880,96,WITHDRAWAL,46.0,46.0,1
32905,71,WITHDRAWAL,778.0,3348.0,3
32921,71,WITHDRAWAL,1920.0,6279.0,5
32939,71,WITHDRAWAL,2900.0,5468.0,3
32949,71,WITHDRAWAL,968.0,968.0,1
32962,71,WITHDRAWAL,778.0,3348.0,3
32998,96,WITHDRAWAL,46.0,8746.0,2
33026,396,WITHDRAWAL,14.6,14.6,1
33081,96,WITHDRAWAL,29600.0,29614.6,2
33227,173,WITHDRAWAL,189.0,15280.0,4
33249,396,WITHDRAWAL,14100.0,14100.0,1
33296,71,WITHDRAWAL,1602.0,2570.0,2
33301,96,WITHDRAWAL,14.6,14.6,1
33303,96,WITHDRAWAL,14.6,67514.6,2
33374,71,WITHDRAWAL,14.6,14.6,1
33419,96,WITHDRAWAL,644.0,4930.0,4
33440,96,WITHDRAWAL,14.6,14.6,1
33554,96,WITHDRAWAL,2100.0,19784.0,5
33598,71,WITHDRAWAL,1602.0,5810.0,4
33681,96,WITHDRAWAL,5700.0,8484.0,3
33699,173,WITHDRAWAL,6256.0,6256.0,1
33745,96,WITHDRAWAL,14.6,14.6,1
33750,173,WITHDRAWAL,1428.0,8608.0,4
33772,96,WITHDRAWAL,908.0,3692.0,3
33809,96,WITHDRAWAL,908.0,3692.0,3
33833,96,WITHDRAWAL,7500.0,8600.0,2
33866,96,WITHDRAWAL,46.0,46.0,1
33885,96,WITHDRAWAL,644.0,2830.0,3
33902,71,WITHDRAWAL,14.6,17914.6,2
33911,71,WITHDRAWAL,2200.0,10840.0,2
33935,396,WITHDRAWAL,3000.0,13593.0,4
33996,173,WITHDRAWAL,189.0,7180.0,3
34011,173,WITHDRAWAL,189.0,7180.0,3
34040,71,WITHDRAWAL,1011.0,4359.0,4
34045,173,WITHDRAWAL,735.0,9891.0,3
34092,96,WITHDRAWAL,46.0,46.0,1
34126,173,WITHDRAWAL,735.0,6991.0,2
34153,396,WITHDRAWAL,68.0,329.0,2
34241,96,WITHDRAWAL,644.0,2830.0,3
34313,71,WITHDRAWAL,1602.0,2570.0,2
34322,96,WITHDRAWAL,908.0,3692.0,3
34377,96,WITHDRAWAL,8700.0,11414.6,3
34391,96,WITHDRAWAL,908.0,26592.0,4
34490,96,WITHDRAWAL,46.0,46.0,1
34531,396,WITHDRAWAL,5245.0,5245.0,1
34619,96,WITHDRAWAL,2140.0,17086.0,4
34693,173,WITHDRAWAL,1428.0,11108.0,5
34741,96,WITHDRAWAL,908.0,44292.0,4
34866,173,WITHDRAWAL,8800.0,8800.0,1
34908,173,WITHDRAWAL,2300.0,2300.0,1
34909,396,WITHDRAWAL,308.0,5553.0,2
34950,173,WITHDRAWAL,4200.0,4200.0,1
35072,96,WITHDRAWAL,4500.0,21114.6,3
35086,173,WITHDRAWAL,14.6,14.6,1
35133,173,WITHDRAWAL,735.0,6991.0,2
35142,71,WITHDRAWAL,14.6,14.6,1
35187,173,WITHDRAWAL,300.0,7628.0,3
35190,96,WITHDRAWAL,26200.0,26200.0,1
35325,173,WITHDRAWAL,189.0,7180.0,3
35394,71,WITHDRAWAL,14.6,14.6,1
35443,396,WITHDRAWAL,5245.0,5245.0,1
35515,71,WITHDRAWAL,720.0,9854.6,4
35553,96,WITHDRAWAL,19200.0,19200.0,1
35622,96,WITHDRAWAL,2100.0,7500.0,2
35684,173,WITHDRAWAL,1428.0,17342.0,5
35699,396,WITHDRAWAL,5245.0,5245.0,1
35731,96,WITHDRAWAL,908.0,3692.0,3
35799,71,WITHDRAWAL,968.0,968.0,1
35834,396,WITHDRAWAL,5520.0,5828.0,2
35857,173,WITHDRAWAL,3600.0,3600.0,1
35954,396,WITHDRAWAL,14.6,14.6,1
36015,96,WITHDRAWAL,644.0,2830.0,3
36070,396,WITHDRAWAL,3000.0,8553.0,3
36077,96,WITHDRAWAL,24700.0,24700.0,1
36087,173,WITHDRAWAL,1428.0,20108.0,6
36134,96,WITHDRAWAL,2140.0,2186.0,2
36156,71,WITHDRAWAL,778.0,3348.0,3
36160,173,WITHDRAWAL,735.0,6991.0,2
36167,96,WITHDRAWAL,3100.0,10600.0,2
36185,96,WITHDRAWAL,7200.0,7214.6,2
36267,173,WITHDRAWAL,14.6,14.6,1
36306,173,WITHDRAWAL,735.0,6991.0,2
36372,173,WITHDRAWAL,4800.0,11791.0,3
36393,173,WITHDRAWAL,735.0,6991.0,2
36395,71,WITHDRAWAL,778.0,3348.0,3
36412,396,WITHDRAWAL,16700.0,17008.0,2
36498,396,WITHDRAWAL,960.0,1221.0,2
36683,173,WITHDRAWAL,189.0,15914.0,4
36716,96,WITHDRAWAL,46.0,17246.0,2
36748,71,WITHDRAWAL,1600.0,1600.0,1
36860,173,WITHDRAWAL,14.6,14.6,1
36911,396,WITHDRAWAL,261.0,5781.0,2
36926,96,WITHDRAWAL,2140.0,2186.0,2
36955,71,WITHDRAWAL,778.0,3348.0,3
36970,96,WITHDRAWAL,8400.0,8400.0,1
36984,396,WITHDRAWAL,14.6,14.6,1
37056,396,WITHDRAWAL,2520.0,2534.6,2
37063,396,WITHDRAWAL,261.0,10261.0,2
37094,71,WITHDRAWAL,14.6,14.6,1
37189,396,WITHDRAWAL,261.0,261.0,1
37255,173,WITHDRAWAL,7300.0,8917.0,3
37289,173,WITHDRAWAL,735.0,6991.0,2
37300,396,WITHDRAWAL,308.0,5553.0,2
37363,71,WITHDRAWAL,1602.0,3870.0,3
37422,396,WITHDRAWAL,261.0,261.0,1
37478,96,WITHDRAWAL,644.0,2830.0,3
37520,396,WITHDRAWAL,14.6,14.6,1
37589,71,WITHDRAWAL,778.0,3348.0,3
37607,173,WITHDRAWAL,14.6,14.6,1
37715,71,WITHDRAWAL,9300.0,9300.0,1
37718,173,WITHDRAWAL,189.0,12880.0,4
37757,173,WITHDRAWAL,800.0,800.0,1
37806,96,WITHDRAWAL,11100.0,14100.0,2
37895,173,WITHDRAWAL,6256.0,6256.0,1
37932,96,WITHDRAWAL,908.0,35792.0,4
37942,173,WITHDRAWAL,800.0,2417.0,3
38006,96,WITHDRAWAL,908.0,3692.0,3
38055,71,WITHDRAWAL,1602.0,2570.0,2
38057,96,WITHDRAWAL,2700.0,10900.0,3
38092,173,WITHDRAWAL,1428.0,16708.0,5
38149,96,WITHDRAWAL,46.0,46.0,1
38151,173,WITHDRAWAL,8734.0,15725.0,3
38220,71,WITHDRAWAL,1400.0,1400.0,1
38238,173,WITHDRAWAL,1428.0,8608.0,4
38253,396,WITHDRAWAL,308.0,5553.0,2
38275,396,WITHDRAWAL,14.6,14.6,1
38291,71,WITHDRAWAL,14.6,14014.6,2
38344,173,WITHDRAWAL,6256.0,6256.0,1
38396,96,WITHDRAWAL,46.0,46.0,1
38419,396,WITHDRAWAL,5245.0,5245.0,1
38436,71,WITHDRAWAL,968.0,968.0,1
38462,173,WITHDRAWAL,6300.0,6300.0,1
38487,173,WITHDRAWAL,1920.0,1920.0,1
38511,96,WITHDRAWAL,644.0,2830.0,3
38539,396,WITHDRAWAL,14.6,14.6,1
38600,71,WITHDRAWAL,14.6,14.6,1
38644,173,WITHDRAWAL,2300.0,4652.0,4
38751,173,WITHDRAWAL,6256.0,6256.0,1
38828,396,WITHDRAWAL,308.0,5553.0,2
38831,396,WITHDRAWAL,68.0,329.0,2
38840,173,WITHDRAWAL,2700.0,5260.0,2
38846,96,WITHDRAWAL,11500.0,11500.0,1
38874,96,WITHDRAWAL,46.0,46.0,1
38924,71,WITHDRAWAL,17500.0,17514.6,2
39030,173,WITHDRAWAL,1080.0,9688.0,5
39089,96,WITHDRAWAL,644.0,2830.0,3
39113,396,WITHDRAWAL,14.6,19214.6,2
39119,396,WITHDRAWAL,14.6,19334.6,4
39152,173,WITHDRAWAL,14.6,14.6,1
39183,396,WITHDRAWAL,14.6,14.6,1
39269,96,WITHDRAWAL,14500.0,14500.0,1
39278,396,WITHDRAWAL,14.6,14.6,1
39322,173,WITHDRAWAL,1428.0,8608.0,4
39421,396,WITHDRAWAL,261.0,261.0,1
39422,96,WITHDRAWAL,46.0,3146.0,2
39431,96,WITHDRAWAL,908.0,3692.0,3
39497,173,WITHDRAWAL,189.0,14280.0,4
39536,396,WITHDRAWAL,14.6,14.6,1
39538,173,WITHDRAWAL,735.0,6991.0,2
39578,96,WITHDRAWAL,8800.0,8800.0,1
39579,396,WITHDRAWAL,5245.0,5245.0,1
39584,173,WITHDRAWAL,735.0,15591.0,3
39585,173,WITHDRAWAL,735.0,19091.0,5
39673,96,WITHDRAWAL,908.0,68592.0,5
39707,173,WITHDRAWAL,1428.0,15708.0,5
39712,173,WITHDRAWAL,18560.0,24374.6,3
39824,96,WITHDRAWAL,37700.0,40530.0,4
39831,396,WITHDRAWAL,261.0,261.0,1
39832,96,WITHDRAWAL,59800.0,73130.0,5
39874,96,WITHDRAWAL,2140.0,2186.0,2
39961,396,WITHDRAWAL,5245.0,6325.0,2
40028,173,WITHDRAWAL,14.6,14.6,1
40078,173,WITHDRAWAL,8734.0,16325.0,4
40141,173,WITHDRAWAL,12200.0,12214.6,2
